Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E Ratio,P/B Ratio,Dividend Yield,Dividend Payout Ratio,ROE,ROA,Beta,Market Capitalization,Revenue Growth,Debt-to-Equity Ratio,Free Cash Flow,Current Ratio,Quick Ratio,PEG Ratio,Standard Deviation,Value at Risk (VaR),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Downside Deviation,Tracking Error,R-squared,Treynor Ratio,Information Ratio,Conditional Value at Risk (CVaR),Beta-adjusted Sharpe Ratio,Drawdown Duration,Ulcer Index,Jensens Alpha
2012-01-03 00:00:00-05:00,25.08815480105628,25.214635827865308,24.716147774175557,24.76822853088379,705700,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-04 00:00:00-05:00,24.75333853621893,24.75333853621893,24.28460906514383,24.373889923095703,583000,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-05 00:00:00-05:00,24.254849889994563,24.44829507651364,23.81588161373979,24.433414459228516,751000,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-06 00:00:00-05:00,24.44829258596936,24.552454058166774,24.187886067288574,24.485492706298828,427800,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-09 00:00:00-05:00,24.492932401514842,24.55245486655156,24.336690188074478,24.522693634033203,329600,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-10 00:00:00-05:00,24.619422764671764,24.64918400510091,24.42598037825853,24.559900283813477,455200,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-11 00:00:00-05:00,24.470616343265654,24.641739197070365,24.37389374304986,24.567338943481445,393800,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-12 00:00:00-05:00,24.619416384619456,24.723577860940207,24.470613059223794,24.582216262817383,310100,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-13 00:00:00-05:00,24.455738498968362,24.59710297028538,24.403657747910955,24.537580490112305,473500,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
2012-01-17 00:00:00-05:00,24.559899051147482,24.738463646572058,24.344137164335567,24.44085693359375,418400,0.0,0.0,0.03827491432255438,5.293969,0.0081,0.44849998,0.10321999,0.02923,0.727,64514928640,0.119,70.273,2754050048,1.059,0.171,,0.2009455019182471,-0.018075361124680323,0.9387040813684957,1.180696751994465,-0.37220268947661495,0.013372316296698984,0.18717533420941948,0.34855539185398693,0.0010296083206878643,-4.667088879713242e-05,-0.02903778481708956,1.678472120114908,235,0.06433169873010763,0.08190471973630126
