Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E Ratio,P/B Ratio,Dividend Yield,Dividend Payout Ratio,ROE,ROA,Beta,Market Capitalization,Revenue Growth,Debt-to-Equity Ratio,Free Cash Flow,Current Ratio,Quick Ratio,PEG Ratio,Standard Deviation,Value at Risk (VaR),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Downside Deviation,Tracking Error,R-squared,Treynor Ratio,Information Ratio,Conditional Value at Risk (CVaR),Beta-adjusted Sharpe Ratio,Drawdown Duration,Ulcer Index,Jensens Alpha
2012-01-03 00:00:00-05:00,40.17443495733287,40.723402273286005,40.041352067797156,40.24929428100586,6955400,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-04 00:00:00-05:00,40.09066820010435,40.39122348714842,39.57304697508013,40.27434158325195,4847600,0.18,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-05 00:00:00-05:00,39.94038472548872,41.117557304688084,39.82350283865642,40.74186325073242,6095100,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-06 00:00:00-05:00,40.80029681823077,40.88378614001239,40.1157003035814,40.299373626708984,4894300,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-09 00:00:00-05:00,40.341125704488014,40.658378828525564,40.17415020842653,40.399566650390625,5273000,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-10 00:00:00-05:00,40.87543793917634,41.009017676828854,40.3077232579551,40.633323669433594,6838600,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-11 00:00:00-05:00,40.44965503863976,40.975626668731636,40.24093649167546,40.86709213256836,4497700,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-12 00:00:00-05:00,41.06745543622848,41.48489248220077,40.86708743764526,41.451499938964844,5693400,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-13 00:00:00-05:00,41.0173778556768,41.57674214350045,40.758565659714755,41.5433464050293,5741700,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
2012-01-17 00:00:00-05:00,41.4014080172671,42.11940027487361,41.4014080172671,41.9273796081543,6533900,0.0,0.0,0.052445369406867844,6.802616,0.0097,0.19870001,0.3469,0.03793,1.214,202210918400,0.08,186.815,,1.622,1.619,,0.28615711408050504,-0.024442495583607338,0.5608687763026418,0.7619064402789636,-0.4963849875276717,0.01741165843441406,0.2378494312540547,0.3352509674928226,0.0005246221019476098,-0.0005060750238059733,-0.03993341861018524,0.7180774915003154,818,0.1548174790837727,0.011445205018033505
