Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E Ratio,P/B Ratio,Dividend Yield,Dividend Payout Ratio,ROE,ROA,Beta,Market Capitalization,Revenue Growth,Debt-to-Equity Ratio,Free Cash Flow,Current Ratio,Quick Ratio,PEG Ratio,Standard Deviation,Value at Risk (VaR),Sharpe Ratio,Sortino Ratio,Maximum Drawdown,Downside Deviation,Tracking Error,R-squared,Treynor Ratio,Information Ratio,Conditional Value at Risk (CVaR),Beta-adjusted Sharpe Ratio,Drawdown Duration,Ulcer Index,Jensens Alpha
2012-01-03 00:00:00-05:00,12.272561358038507,12.492351195190244,12.189398187068608,12.21315860748291,3608300,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-04 00:00:00-05:00,12.118109265704373,12.153750446967594,11.975543407638758,12.088408470153809,4441200,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-05 00:00:00-05:00,11.951787432937099,12.24880003071074,11.832981940622384,12.219098091125488,5663100,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-06 00:00:00-05:00,12.355720187539104,12.522047604049126,12.21315431610744,12.337900161743164,3651000,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-09 00:00:00-05:00,12.37948365292926,12.462646807578167,12.314140526840545,12.409184455871582,2481500,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-10 00:00:00-05:00,12.64085816070529,12.920049629879982,12.628977383375315,12.842826843261719,4627600,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-11 00:00:00-05:00,12.75965826699595,12.783419813707917,12.587391585385822,12.646794319152832,5471100,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-12 00:00:00-05:00,12.735900123479174,13.068553905652102,12.735900123479174,12.902226448059082,6467100,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-13 00:00:00-05:00,12.777483700960142,12.86658726490838,12.468590288460513,12.842826843261719,3678900,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-17 00:00:00-05:00,13.0982492126562,13.193293110520305,12.795297496347262,12.848758697509766,2792200,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-18 00:00:00-05:00,12.80124293065182,13.074495118731635,12.724020151223959,13.05073356628418,3277300,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-19 00:00:00-05:00,13.127959767927058,13.264585319284597,13.098257822188431,13.169541358947754,3744600,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-20 00:00:00-05:00,13.163598076570352,13.341805179780417,13.09231568849158,13.329925537109375,3941100,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-23 00:00:00-05:00,13.34180593757988,13.4190298509001,13.217061184850099,13.306164741516113,3013100,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
2012-01-24 00:00:00-05:00,13.139840240346338,13.323987767585617,13.139840240346338,13.300226211547852,3161600,0.0,0.0,0.10653889515219843,0.73478353,0.0462,0.5962,-0.00944,0.019129999,1.424,7894413824,0.051,5.597,-7649512448,4.424,0.75,,0.35385239769024707,-0.031152643149693557,0.1622579305156829,0.21464388264927406,-0.7972433610703407,0.022862195282330647,0.2853193833250532,0.34970196696108574,0.00015999910200762454,-0.0018555422380347854,-0.050742628862539364,0.1644880567268862,1615,0.33203846388866365,-0.13082711975950642
