Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,CMG,22904320300.1167,5586369000,,Chipotle Mexican Grill
2019-09-30,2019,3,DPZ,7995256093.994141,3618774000,,Domino's
2019-09-30,2019,3,MCD,136992488649.92578,21076500000,,McDonald's
2019-09-30,2019,3,YUM,28857648476.07422,5597000000,,Yum! Brands
2019-12-31,2019,4,CMG,22812754654.538574,5586369000,,Chipotle Mexican Grill
2019-12-31,2019,4,DPZ,9624505108.398438,3618774000,,Domino's
2019-12-31,2019,4,MCD,126890131950.03516,21076500000,,McDonald's
2019-12-31,2019,4,YUM,25736861195.06836,5597000000,,Yum! Brands
2020-03-31,2020,1,CMG,17833577697.209717,5984634000,,Chipotle Mexican Grill
2020-03-31,2020,1,DRI,5613617362.976074,7806900000,,Darden Restaurants
2020-03-31,2020,1,MCD,106839620449.83984,19207800000,,McDonald's
2020-03-31,2020,1,SBUX,67695723573.648926,23518000000,,Starbucks
2020-03-31,2020,1,YUM,17588124655.88379,5652000000,,Yum! Brands
2020-06-30,2020,2,CMG,28678702214.793945,5984634000,,Chipotle Mexican Grill
2020-06-30,2020,2,DRI,7810206317.901611,7806900000,,Darden Restaurants
2020-06-30,2020,2,MCD,119988552674.5664,19207800000,,McDonald's
2020-06-30,2020,2,SBUX,76207502654.96484,23518000000,,Starbucks
2020-06-30,2020,2,YUM,22422106184.32617,5652000000,,Yum! Brands
2020-09-30,2020,3,CMG,33893336102.61963,5984634000,,Chipotle Mexican Grill
2020-09-30,2020,3,DRI,10384058914.18457,7806900000,,Darden Restaurants
2020-09-30,2020,3,MCD,143602602060.02344,19207800000,,McDonald's
2020-09-30,2020,3,SBUX,89460075226.06055,23518000000,,Starbucks
2020-09-30,2020,3,YUM,23669905416.503902,5652000000,,Yum! Brands
2020-12-31,2020,4,CMG,37790341598.06445,5984634000,,Chipotle Mexican Grill
2020-12-31,2020,4,DRI,12315042934.417725,7806900000,,Darden Restaurants
2020-12-31,2020,4,MCD,141224610193.27734,19207800000,,McDonald's
2020-12-31,2020,4,SBUX,111913056340.12791,23518000000,,Starbucks
2020-12-31,2020,4,YUM,28271178259.277344,5652000000,,Yum! Brands
2021-03-31,2021,1,CMG,38719902351.18457,7547061000,,Chipotle Mexican Grill
2021-03-31,2021,1,DPZ,12182761664.672852,4117411000,,Domino's
2021-03-31,2021,1,DRI,14725523986.816406,7196100000,,Darden Restaurants
2021-03-31,2021,1,MCD,148424128708.4297,23222900000,,McDonald's
2021-03-31,2021,1,SBUX,114795303949.57324,29060600000,,Starbucks
2021-03-31,2021,1,YUM,28307243937.74414,6584000000,,Yum! Brands
2021-06-30,2021,2,CMG,42249553712.00244,7547061000,,Chipotle Mexican Grill
2021-06-30,2021,2,DPZ,15484257134.033203,4117411000,,Domino's
2021-06-30,2021,2,DRI,15231251258.850098,7196100000,,Darden Restaurants
2021-06-30,2021,2,MCD,153804946149.6328,23222900000,,McDonald's
2021-06-30,2021,2,SBUX,117931099894.57616,29060600000,,Starbucks
2021-06-30,2021,2,YUM,30225099572.753902,6584000000,,Yum! Brands
2021-09-30,2021,3,CMG,49530688452.20996,7547061000,,Chipotle Mexican Grill
2021-09-30,2021,3,DPZ,15860959227.172852,4117411000,,Domino's
2021-09-30,2021,3,DRI,15920685234.069824,7196100000,,Darden Restaurants
2021-09-30,2021,3,MCD,161423517238.73438,23222900000,,McDonald's
2021-09-30,2021,3,SBUX,116800566098.7744,29060600000,,Starbucks
2021-09-30,2021,3,YUM,32257952749.51172,6584000000,,Yum! Brands
2021-12-31,2021,4,CMG,47642957879.59473,7547061000,,Chipotle Mexican Grill
2021-12-31,2021,4,DPZ,18799270119.38477,4117411000,,Domino's
2021-12-31,2021,4,DRI,15944919967.651367,7196100000,,Darden Restaurants
2021-12-31,2021,4,MCD,180468250074.6328,23222900000,,McDonald's
2021-12-31,2021,4,SBUX,124386460062.16992,29060600000,,Starbucks
2021-12-31,2021,4,YUM,36768059630.859375,6584000000,,Yum! Brands
2022-03-31,2022,1,CMG,43113163913.85693,8634652000,,Chipotle Mexican Grill
2022-03-31,2022,1,DPZ,13597252158.081057,4357373000,,Domino's
2022-03-31,2022,1,DRI,14178265800.476074,9630000000,,Darden Restaurants
2022-03-31,2022,1,MCD,167398223034.09375,23182600000,,McDonald's
2022-03-31,2022,1,SBUX,97228440279.20216,32250300000,,Starbucks
2022-03-31,2022,1,YUM,31530686075.683594,6842000000,,Yum! Brands
2022-06-30,2022,2,CMG,35625187806.86279,8634652000,,Chipotle Mexican Grill
2022-06-30,2022,2,DPZ,13057032066.28418,4357373000,,Domino's
2022-06-30,2022,2,DRI,12167690124.51172,9630000000,,Darden Restaurants
2022-06-30,2022,2,MCD,168053684987.4961,23182600000,,McDonald's
2022-06-30,2022,2,SBUX,82220426641.39746,32250300000,,Starbucks
2022-06-30,2022,2,YUM,30344928156.73828,6842000000,,Yum! Brands
2022-09-30,2022,3,CMG,40952914311.26807,8634652000,,Chipotle Mexican Grill
2022-09-30,2022,3,DPZ,10425823920.043943,4357373000,,Domino's
2022-09-30,2022,3,DRI,13729886474.609377,9630000000,,Darden Restaurants
2022-09-30,2022,3,MCD,157926801634.59375,23182600000,,McDonald's
2022-09-30,2022,3,SBUX,91207836940.7461,32250300000,,Starbucks
2022-09-30,2022,3,YUM,28567543218.75,6842000000,,Yum! Brands
2022-12-31,2022,4,CMG,37811598279.92139,8634652000,,Chipotle Mexican Grill
2022-12-31,2022,4,DPZ,11678005161.254885,4357373000,,Domino's
2022-12-31,2022,4,DRI,15173207664.489746,9630000000,,Darden Restaurants
