Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,KEYS,16877057528.0,4303000000,,Keysight Technologies
2019-09-30,2019,3,ROP,37126077828.36914,5366800000,,Roper Technologies
2019-09-30,2019,3,TDY,15005474121.899414,3163600000,,Teledyne Technologies
2019-09-30,2019,3,ZBRA,10644564348.144531,4485000000,,Zebra Technologies
2019-12-31,2019,4,KEYS,17810718434.389893,4303000000,,Keysight Technologies
2019-12-31,2019,4,ROP,36929928735.076904,5366800000,,Roper Technologies
2019-12-31,2019,4,TDY,16149561440.213013,3163600000,,Teledyne Technologies
2019-12-31,2019,4,ZBRA,13175595325.927734,4485000000,,Zebra Technologies
2020-03-31,2020,1,KEYS,14522078962.401123,4221000000,,Keysight Technologies
2020-03-31,2020,1,ROP,32553668079.1626,5527100000,,Roper Technologies
2020-03-31,2020,1,TRMB,7773140621.368408,3264300000,,Trimble Inc.
2020-03-31,2020,1,ZBRA,9470088314.819336,4448000000,,Zebra Technologies
2020-06-30,2020,2,KEYS,17489664134.395508,4221000000,,Keysight Technologies
2020-06-30,2020,2,ROP,40601851149.35303,5527100000,,Roper Technologies
2020-06-30,2020,2,TRMB,10547343184.631348,3264300000,,Trimble Inc.
2020-06-30,2020,2,ZBRA,13201900842.590332,4448000000,,Zebra Technologies
2020-09-30,2020,3,KEYS,17142578118.395508,4221000000,,Keysight Technologies
2020-09-30,2020,3,ROP,41372153813.04932,5527100000,,Roper Technologies
2020-09-30,2020,3,TRMB,11892929786.315918,3264300000,,Trimble Inc.
2020-09-30,2020,3,ZBRA,13021887146.30127,4448000000,,Zebra Technologies
2020-12-31,2020,4,KEYS,22923295291.186523,4221000000,,Keysight Technologies
2020-12-31,2020,4,ROP,45198240821.41113,5527100000,,Roper Technologies
2020-12-31,2020,4,TRMB,16305767340.20996,3264300000,,Trimble Inc.
2020-12-31,2020,4,ZBRA,19823740707.39746,4448000000,,Zebra Technologies
2021-03-31,2021,1,KEYS,24886066287.97754,4941000000,,Keysight Technologies
2021-03-31,2021,1,ROP,42345055410.095215,5777800000,,Roper Technologies
2021-03-31,2021,1,TDY,19277041110.562138,3086200000,,Teledyne Technologies
2021-03-31,2021,1,TRMB,18996940543.5791,3147700000,,Trimble Inc.
2021-03-31,2021,1,ZBRA,25025584022.216797,5627000000,,Zebra Technologies
2021-06-30,2021,2,KEYS,26796776500.813477,4941000000,,Keysight Technologies
2021-06-30,2021,2,ROP,49433426360.77881,5777800000,,Roper Technologies
2021-06-30,2021,2,TDY,19518440683.236694,3086200000,,Teledyne Technologies
2021-06-30,2021,2,TRMB,19983541087.158203,3659100000,,Trimble Inc.
2021-06-30,2021,2,ZBRA,27311093696.289062,5627000000,,Zebra Technologies
2021-09-30,2021,3,KEYS,28511379619.175293,4941000000,,Keysight Technologies
2021-09-30,2021,3,ROP,46958641383.27026,5777800000,,Roper Technologies
2021-09-30,2021,3,TDY,20019415408.236694,3086200000,,Teledyne Technologies
2021-09-30,2021,3,TRMB,20086108000.0,3659100000,,Trimble Inc.
2021-09-30,2021,3,ZBRA,26585362718.50586,5627000000,,Zebra Technologies
2021-12-31,2021,4,KEYS,35838365628.779785,4941000000,,Keysight Technologies
2021-12-31,2021,4,ROP,51837583789.85596,5777800000,,Roper Technologies
2021-12-31,2021,4,TDY,20360079529.65088,3086200000,,Teledyne Technologies
2021-12-31,2021,4,TRMB,21292496116.210938,3659100000,,Trimble Inc.
2021-12-31,2021,4,ZBRA,30700416629.63867,5627000000,,Zebra Technologies
2022-03-31,2022,1,KEYS,27414589185.604492,5420000000,,Keysight Technologies
2022-03-31,2022,1,ROP,49834288338.04321,5371800000,,Roper Technologies
2022-03-31,2022,1,TDY,22025645276.550293,4614300000,,Teledyne Technologies
2022-03-31,2022,1,TRMB,17617164970.947266,3676300000,,Trimble Inc.
2022-03-31,2022,1,ZBRA,21338646629.63867,5781000000,,Zebra Technologies
2022-06-30,2022,2,KEYS,23922904712.02246,5420000000,,Keysight Technologies
2022-06-30,2022,2,ROP,41701504702.14844,5371800000,,Roper Technologies
2022-06-30,2022,2,TDY,17480988070.34912,4614300000,,Teledyne Technologies
2022-06-30,2022,2,TRMB,14220231728.21045,3676300000,,Trimble Inc.
2022-06-30,2022,2,ZBRA,15161941629.638672,5781000000,,Zebra Technologies
2022-09-30,2022,3,KEYS,27308727844.802246,5420000000,,Keysight Technologies
2022-09-30,2022,3,ROP,38060404735.10742,5371800000,,Roper Technologies
2022-09-30,2022,3,TDY,15726878237.887571,4614300000,,Teledyne Technologies
2022-09-30,2022,3,TRMB,13253168271.78955,3676300000,,Trimble Inc.
2022-09-30,2022,3,ZBRA,13514476303.710938,5781000000,,Zebra Technologies
2022-12-31,2022,4,KEYS,29688003649.626953,5420000000,,Keysight Technologies
2022-12-31,2022,4,ROP,45802464194.0918,5371800000,,Roper Technologies
2022-12-31,2022,4,TDY,18636725963.66272,4614300000,,Teledyne Technologies
2022-12-31,2022,4,TRMB,12347156815.368652,3676300000,,Trimble Inc.
2022-12-31,2022,4,ZBRA,13225627988.891602,5781000000,,Zebra Technologies
2023-03-31,2023,1,KEYS,28023724190.384277,5464000000,26.98,Keysight Technologies
2023-03-31,2023,1,ROP,46787391748.62671,6177800000,15.11,Roper Technologies
2023-03-31,2023,1,TDY,20848004245.34912,5458600000,,Teledyne Technologies
2023-03-31,2023,1,TRMB,12801382912.841797,3798700000,,Trimble Inc.
2023-03-31,2023,1,ZBRA,16402440000.0,4584000000,2.21,Zebra Technologies
2023-06-30,2023,2,KEYS,29059776159.98877,5464000000,26.98,Keysight Technologies
2023-06-30,2023,2,ROP,51125715826.26343,6177800000,15.11,Roper Technologies
2023-06-30,2023,2,TDY,19158670870.34912,5635500000,,Teledyne Technologies
2023-06-30,2023,2,TRMB,12928371184.631348,3798700000,,Trimble Inc.
2023-06-30,2023,2,ZBRA,15258910707.39746,4584000000,2.21,Zebra Technologies
2023-09-30,2023,3,KEYS,22961474964.791016,5464000000,26.98,Keysight Technologies
2023-09-30,2023,3,ROP,51569602916.19873,6177800000,15.11,Roper Technologies
2023-09-30,2023,3,TDY,19040767108.236694,5635500000,,Teledyne Technologies
2023-09-30,2023,3,TRMB,13153043029.052734,3798700000,,Trimble Inc.
2023-09-30,2023,3,ZBRA,12200217337.036133,4584000000,2.21,Zebra Technologies
2023-12-31,2023,4,KEYS,27608956507.186523,5464000000,26.98,Keysight Technologies
2023-12-31,2023,4,ROP,58134944523.376465,6177800000,15.11,Roper Technologies
2023-12-31,2023,4,TDY,20798140865.213013,5635500000,,Teledyne Technologies
2023-12-31,2023,4,TRMB,12991865786.315918,3798700000,,Trimble Inc.
2023-12-31,2023,4,ZBRA,14098360707.39746,4584000000,2.21,Zebra Technologies
