Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,ENPH,3003428725.99292,624333000,,Enphase Energy
2019-09-30,2019,3,TER,9232257035.845703,2294965000,,Teradyne
2019-12-31,2019,4,ENPH,3530346005.6536865,624333000,,Enphase Energy
2019-12-31,2019,4,TER,10886550066.69043,2294965000,,Teradyne
2020-03-31,2020,1,AMAT,36248703835.34375,17202000000,,Applied Materials
2020-03-31,2020,1,ENPH,4362605412.01416,774425000,,Enphase Energy
2020-03-31,2020,1,KLAC,18187077949.21875,5806424000,,KLA Corporation
2020-03-31,2020,1,LRCX,23023367935.589355,10044736000,,Lam Research
2020-03-31,2020,1,TER,8660990471.57251,3121469000,,Teradyne
2020-06-30,2020,2,AMAT,48013080919.85156,17202000000,,Applied Materials
2020-06-30,2020,2,ENPH,6427040329.328613,774425000,,Enphase Energy
2020-06-30,2020,2,KLAC,24725989921.875,5806424000,,KLA Corporation
2020-06-30,2020,2,LRCX,32305818349.143555,10044736000,,Lam Research
2020-06-30,2020,2,TER,13533482285.11084,3121469000,,Teradyne
2020-09-30,2020,3,AMAT,47375716998.53125,17202000000,,Applied Materials
2020-09-30,2020,3,ENPH,11158487295.94336,774425000,,Enphase Energy
2020-09-30,2020,3,KLAC,24737950273.4375,5806424000,,KLA Corporation
2020-09-30,2020,3,LRCX,33262243848.21338,10044736000,,Lam Research
2020-09-30,2020,3,TER,12739696478.109863,3121469000,,Teradyne
2020-12-31,2020,4,AMAT,68976519917.15625,17202000000,,Applied Materials
2020-12-31,2020,4,ENPH,23707226858.685547,774425000,,Enphase Energy
2020-12-31,2020,4,KLAC,33187320224.609375,5806424000,,KLA Corporation
2020-12-31,2020,4,LRCX,47472518259.9541,10044736000,,Lam Research
2020-12-31,2020,4,TER,19239538906.72119,3121469000,,Teradyne
2021-03-31,2021,1,AMAT,106984403398.9375,23063000000,,Applied Materials
2021-03-31,2021,1,ENPH,21908952912.05664,1382049000,,Enphase Energy
2021-03-31,2021,1,KLAC,42466685507.8125,6918734000,,KLA Corporation
2021-03-31,2021,1,LRCX,61318572275.0166,14626150000,,Lam Research
2021-03-31,2021,1,TER,19540820310.638184,3702881000,,Teradyne
2021-06-30,2021,2,AMAT,114230669734.0,23063000000,,Applied Materials
2021-06-30,2021,2,ENPH,24809700538.742188,1382049000,,Enphase Energy
2021-06-30,2021,2,KLAC,41797832441.40625,6918734000,,KLA Corporation
2021-06-30,2021,2,LRCX,68399264755.424805,14626150000,,Lam Research
2021-06-30,2021,2,TER,21529752968.75977,3702881000,,Teradyne
2021-09-30,2021,3,AMAT,103453735157.04688,23063000000,,Applied Materials
2021-09-30,2021,3,ENPH,20261998154.685547,1382049000,,Enphase Energy
2021-09-30,2021,3,KLAC,43264020507.8125,6918734000,,KLA Corporation
2021-09-30,2021,3,LRCX,61329002482.6582,14626150000,,Lam Research
2021-09-30,2021,3,TER,17559810028.65332,3702881000,,Teradyne
2021-12-31,2021,4,AMAT,126666356267.59377,23063000000,,Applied Materials
2021-12-31,2021,4,ENPH,24716476373.371098,1382049000,,Enphase Energy
2021-12-31,2021,4,KLAC,55770355996.09375,6918734000,,KLA Corporation
2021-12-31,2021,4,LRCX,77662383699.42773,14626150000,,Lam Research
2021-12-31,2021,4,TER,26321140450.623047,3702881000,,Teradyne
2022-03-31,2022,1,AMAT,106283214715.15623,25785000000,,Applied Materials
2022-03-31,2022,1,ENPH,27261891909.314453,2330853000,,Enphase Energy
2022-03-31,2022,1,KLAC,47593524902.34375,9211883000,,KLA Corporation
2022-03-31,2022,1,LRCX,58243815778.93457,17227039000,,Lam Research
2022-03-31,2022,1,TER,19047425012.998047,3155045000,,Teradyne
2022-06-30,2022,2,AMAT,73545448323.0,25785000000,,Applied Materials
2022-06-30,2022,2,ENPH,26378292984.08496,2330853000,,Enphase Energy
2022-06-30,2022,2,KLAC,41623872597.65625,9211883000,,KLA Corporation
2022-06-30,2022,2,LRCX,46323840719.46777,17227039000,,Lam Research
2022-06-30,2022,2,TER,14442378626.938965,3155045000,,Teradyne
2022-09-30,2022,3,AMAT,66399087632.375,25785000000,,Applied Materials
2022-09-30,2022,3,ENPH,37488141674.68555,2330853000,,Enphase Energy
2022-09-30,2022,3,KLAC,39616141855.46875,9211883000,,KLA Corporation
2022-09-30,2022,3,LRCX,41381198463.930664,17227039000,,Lam Research
2022-09-30,2022,3,TER,12135218930.37207,3155045000,,Teradyne
2022-12-31,2022,4,AMAT,79112483428.04688,25785000000,,Applied Materials
2022-12-31,2022,4,ENPH,35797951685.20117,2330853000,,Enphase Energy
2022-12-31,2022,4,KLAC,49524901250.0,9211883000,,KLA Corporation
2022-12-31,2022,4,LRCX,49354181710.16211,17227039000,,Lam Research
2022-12-31,2022,4,TER,14121795750.169434,3155045000,,Teradyne
