Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,AIG,30339194566.05542,49792000000,,American International Group
2019-09-30,2019,3,AIZ,5878170637.055969,10072500000,,Assurant
2019-09-30,2019,3,L,10896873599.07422,14931000000,,Loews Corporation
2019-12-31,2019,4,AIG,28135161029.230957,49792000000,,American International Group
2019-12-31,2019,4,AIZ,6153215519.036865,10072500000,,Assurant
2019-12-31,2019,4,L,11124458555.557129,14931000000,,Loews Corporation
2020-03-31,2020,1,AIG,13459773109.46997,43839000000,,American International Group
2020-03-31,2020,1,AIZ,4908079592.687988,9593400000,,Assurant
2020-03-31,2020,1,L,7390585753.866943,13794000000,,Loews Corporation
2020-06-30,2020,2,AIG,17483206333.902466,43839000000,,American International Group
2020-06-30,2020,2,AIZ,4900904866.07666,9593400000,,Assurant
2020-06-30,2020,2,L,7290396257.853882,13794000000,,Loews Corporation
2020-09-30,2020,3,AIG,15609241371.583374,43839000000,,American International Group
2020-09-30,2020,3,AIZ,5785391436.204529,9593400000,,Assurant
2020-09-30,2020,3,L,7400866683.769775,13794000000,,Loews Corporation
2020-12-31,2020,4,AIG,21640638157.64502,43839000000,,American International Group
2020-12-31,2020,4,AIZ,6528244849.241638,9593400000,,Assurant
2020-12-31,2020,4,L,9602013445.49585,13794000000,,Loews Corporation
2021-03-31,2021,1,AIG,26589120720.936035,51885000000,,American International Group
2021-03-31,2021,1,AIZ,6830947018.87207,10187600000,,Assurant
2021-03-31,2021,1,L,10951109552.572388,14117000000,,Loews Corporation
2021-06-30,2021,2,AIG,27558446419.78784,51885000000,,American International Group
2021-06-30,2021,2,AIZ,7556185257.247925,10187600000,,Assurant
2021-06-30,2021,2,L,11683355648.708618,14117000000,,Loews Corporation
2021-09-30,2021,3,AIG,31966998909.394775,51885000000,,American International Group
2021-09-30,2021,3,AIZ,7662385767.150879,10187600000,,Assurant
2021-09-30,2021,3,L,11542543921.70935,14117000000,,Loews Corporation
2021-12-31,2021,4,AIG,33309293007.78589,51885000000,,American International Group
2021-12-31,2021,4,AIZ,7602511077.108765,10187600000,,Assurant
2021-12-31,2021,4,L,12376022973.716188,14117000000,,Loews Corporation
2022-03-31,2022,1,AIG,36973521992.52759,56539000000,,American International Group
2022-03-31,2022,1,AIZ,8906312601.809692,10193000000,,Assurant
2022-03-31,2022,1,L,13902963305.539062,14044000000,,Loews Corporation
2022-06-30,2022,2,AIG,30303604534.271484,56539000000,,American International Group
2022-06-30,2022,2,AIZ,8498555233.401489,10193000000,,Assurant
2022-06-30,2022,2,L,12722926697.424805,14044000000,,Loews Corporation
2022-09-30,2022,3,AIG,28307459899.42383,56539000000,,American International Group
2022-09-30,2022,3,AIZ,7171942961.398315,10193000000,,Assurant
2022-09-30,2022,3,L,10712023404.738035,14044000000,,Loews Corporation
2022-12-31,2022,4,AIG,37894317993.02856,56539000000,,American International Group
2022-12-31,2022,4,AIZ,6208388446.70105,10193000000,,Assurant
2022-12-31,2022,4,L,12550683943.647703,14044000000,,Loews Corporation
2023-03-31,2023,1,AIG,30379134305.541504,47251000000,-5.1,American International Group
2023-03-31,2023,1,AIZ,5993391205.741882,11131600000,10.51,Assurant
2023-03-31,2023,1,L,12496780112.764526,15678000000,5.0,Loews Corporation
2023-06-30,2023,2,AIG,34935619687.84131,47251000000,-5.1,American International Group
2023-06-30,2023,2,AIZ,6310712819.943237,11131600000,10.51,Assurant
2023-06-30,2023,2,L,12803453212.74939,15678000000,5.0,Loews Corporation
2023-09-30,2023,3,AIG,37013209506.07471,47251000000,-5.1,American International Group
2023-09-30,2023,3,AIZ,7243342760.385132,11131600000,10.51,Assurant
2023-09-30,2023,3,L,13664513312.96228,15678000000,5.0,Loews Corporation
2023-12-31,2023,4,AIG,41603992857.09375,47251000000,-5.1,American International Group
2023-12-31,2023,4,AIZ,8537502072.32666,11131600000,10.51,Assurant
2023-12-31,2023,4,L,15033991173.55078,15678000000,5.0,Loews Corporation
