Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,AJG,18436311882.43103,7195000000,,Arthur J. Gallagher & Co.
2019-09-30,2019,3,AON,40111538375.15259,11013000000,,Aon
2019-09-30,2019,3,BRO,9930833066.99756,2384700000,,Brown & Brown
2019-09-30,2019,3,ERIE,7685230942.533875,2516605000,,Erie Indemnity
2019-09-30,2019,3,MMC,45353087365.819336,16652000000,,Marsh McLennan
2019-09-30,2019,3,WTW,18134509880.447388,9039000000,,Willis Towers Watson
2019-12-31,2019,4,AJG,19692790579.193115,7195000000,,Arthur J. Gallagher & Co.
2019-12-31,2019,4,AON,43259595317.19971,11013000000,,Aon
2019-12-31,2019,4,BRO,10897231838.576172,2384700000,,Brown & Brown
2019-12-31,2019,4,ERIE,6906319177.124023,2516605000,,Erie Indemnity
2019-12-31,2019,4,MMC,50744068396.85449,16652000000,,Marsh McLennan
2019-12-31,2019,4,WTW,19038810926.05591,9039000000,,Willis Towers Watson
2020-03-31,2020,1,AJG,16927319269.210815,7003600000,,Arthur J. Gallagher & Co.
2020-03-31,2020,1,AON,34345836523.80371,11066000000,,Aon
2020-03-31,2020,1,BRO,10016072650.311523,2606100000,,Brown & Brown
2020-03-31,2020,1,ERIE,6203282960.095215,2569356000,,Erie Indemnity
2020-03-31,2020,1,MMC,39539269011.40137,17224000000,,Marsh McLennan
2020-03-31,2020,1,WTW,16078767591.47644,9352000000,,Willis Towers Watson
2020-06-30,2020,2,AJG,20339360345.44373,7003600000,,Arthur J. Gallagher & Co.
2020-06-30,2020,2,AON,40184893125.427246,11066000000,,Aon
2020-06-30,2020,2,BRO,11297400053.234863,2606100000,,Brown & Brown
2020-06-30,2020,2,ERIE,8078581845.703125,2569356000,,Erie Indemnity
2020-06-30,2020,2,MMC,49358846011.37988,17224000000,,Marsh McLennan
2020-06-30,2020,2,WTW,18709567311.85913,9352000000,,Willis Towers Watson
2020-09-30,2020,3,AJG,22119902985.198975,7003600000,,Arthur J. Gallagher & Co.
2020-09-30,2020,3,AON,43134810732.788086,11066000000,,Aon
2020-09-30,2020,3,BRO,12570900655.755371,2606100000,,Brown & Brown
2020-09-30,2020,3,ERIE,8897477037.506104,2569356000,,Erie Indemnity
2020-09-30,2020,3,MMC,52942048355.811035,17224000000,,Marsh McLennan
2020-09-30,2020,3,WTW,19902608951.568604,9352000000,,Willis Towers Watson
2020-12-31,2020,4,AJG,26018854942.092896,7003600000,,Arthur J. Gallagher & Co.
2020-12-31,2020,4,AON,44283017666.93115,11066000000,,Aon
2020-12-31,2020,4,BRO,13192720585.29248,2606100000,,Brown & Brown
2020-12-31,2020,4,ERIE,10524649058.981323,2569356000,,Erie Indemnity
2020-12-31,2020,4,MMC,54223513578.36035,17224000000,,Marsh McLennan
2020-12-31,2020,4,WTW,20148728620.147705,9352000000,,Willis Towers Watson
2021-03-31,2021,1,AJG,26345448960.80017,8209400000,,Arthur J. Gallagher & Co.
2021-03-31,2021,1,AON,48339608946.16699,12193000000,,Aon
2021-03-31,2021,1,BRO,12746775133.155762,3047500000,,Brown & Brown
2021-03-31,2021,1,ERIE,9506675434.996033,2701309000,,Erie Indemnity
2021-03-31,2021,1,MMC,56690289449.22949,19820000000,,Marsh McLennan
2021-03-31,2021,1,WTW,21955764567.947388,8998000000,,Willis Towers Watson
2021-06-30,2021,2,AJG,29675316658.081055,8209400000,,Arthur J. Gallagher & Co.
2021-06-30,2021,2,AON,50263866832.76367,12193000000,,Aon
2021-06-30,2021,2,BRO,14844496178.208984,3047500000,,Brown & Brown
2021-06-30,2021,2,ERIE,8359369370.89386,2701309000,,Erie Indemnity
2021-06-30,2021,2,MMC,65722442095.13086,19820000000,,Marsh McLennan
2021-06-30,2021,2,WTW,22125527444.458008,8998000000,,Willis Towers Watson
2021-09-30,2021,3,AJG,31595834142.425537,8209400000,,Arthur J. Gallagher & Co.
2021-09-30,2021,3,AON,60276973392.8833,12193000000,,Aon
2021-09-30,2021,3,BRO,15516125101.919434,3047500000,,Brown & Brown
2021-09-30,2021,3,ERIE,7755251097.805786,2701309000,,Erie Indemnity
2021-09-30,2021,3,MMC,71003517196.33594,19820000000,,Marsh McLennan
2021-09-30,2021,3,WTW,22438960541.15295,8998000000,,Willis Towers Watson
2021-12-31,2021,4,AJG,36170621582.733154,8209400000,,Arthur J. Gallagher & Co.
2021-12-31,2021,4,AON,63497467697.08252,12193000000,,Aon
2021-12-31,2021,4,BRO,19698681060.575195,3047500000,,Brown & Brown
2021-12-31,2021,4,ERIE,8421930736.412048,2701309000,,Erie Indemnity
2021-12-31,2021,4,MMC,81783733173.47168,19820000000,,Marsh McLennan
2021-12-31,2021,4,WTW,23001673258.20923,8998000000,,Willis Towers Watson
2022-03-31,2022,1,AJG,37341554980.95703,8550600000,,Arthur J. Gallagher & Co.
2022-03-31,2022,1,AON,68923957040.22217,12479000000,,Aon
2022-03-31,2022,1,BRO,20287145184.85547,3573400000,,Brown & Brown
2022-03-31,2022,1,ERIE,7743865924.44458,2840756000,,Erie Indemnity
2022-03-31,2022,1,MMC,80458791934.83691,20720000000,,Marsh McLennan
2022-03-31,2022,1,WTW,22956007651.519775,8866000000,,Willis Towers Watson
2022-06-30,2022,2,AJG,34980370802.093506,8550600000,,Arthur J. Gallagher & Co.
2022-06-30,2022,2,AON,57182075462.58545,12479000000,,Aon
2022-06-30,2022,2,BRO,16405469978.02002,3573400000,,Brown & Brown
2022-06-30,2022,2,ERIE,8502006126.817322,2840756000,,Erie Indemnity
2022-06-30,2022,2,MMC,73526617420.7168,20720000000,,Marsh McLennan
2022-06-30,2022,2,WTW,19261865713.119507,8866000000,,Willis Towers Watson
2022-09-30,2022,3,AJG,36838871084.198,8550600000,,Arthur J. Gallagher & Co.
2022-09-30,2022,3,AON,56907149422.058105,12479000000,,Aon
2022-09-30,2022,3,BRO,17034125131.43506,3573400000,,Brown & Brown
2022-09-30,2022,3,ERIE,9890689283.770752,2840756000,,Erie Indemnity
2022-09-30,2022,3,MMC,70972709663.43457,20720000000,,Marsh McLennan
2022-09-30,2022,3,WTW,19686305948.638916,8866000000,,Willis Towers Watson
2022-12-31,2022,4,AJG,40669525764.190674,8550600000,,Arthur J. Gallagher & Co.
