Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2020-03-31,2020,1,AZO,14301037800.0,12631967000,,AutoZone
2020-03-31,2020,1,KMX,8339559203.674316,20319987000,,CarMax
2020-03-31,2020,1,ORLY,17379826530.27954,11604493000,,O'Reilly Auto Parts
2020-06-30,2020,2,AZO,19070078833.459473,12631967000,,AutoZone
2020-06-30,2020,2,KMX,13873444672.790527,20319987000,,CarMax
2020-06-30,2020,2,ORLY,24343305044.192505,11604493000,,O'Reilly Auto Parts
2020-09-30,2020,3,AZO,19907180099.621586,12631967000,,AutoZone
2020-09-30,2020,3,KMX,14239065407.348633,20319987000,,CarMax
2020-09-30,2020,3,ORLY,26618470380.807495,11604493000,,O'Reilly Auto Parts
2020-12-31,2020,4,AZO,20039032401.51367,12631967000,,AutoZone
2020-12-31,2020,4,KMX,14634120898.162842,20319987000,,CarMax
2020-12-31,2020,4,ORLY,26127183321.832275,11604493000,,O'Reilly Auto Parts
2021-03-31,2021,1,AZO,23738709315.405273,14629585000,,AutoZone
2021-03-31,2021,1,KMX,20552218407.348633,18950149000,,CarMax
2021-03-31,2021,1,ORLY,29283897575.0,13327563000,,O'Reilly Auto Parts
2021-06-30,2021,2,AZO,25224934050.756836,14629585000,,AutoZone
2021-06-30,2021,2,KMX,20008433654.418945,18950149000,,CarMax
2021-06-30,2021,2,ORLY,32687700915.496822,13327563000,,O'Reilly Auto Parts
2021-09-30,2021,3,AZO,28703332191.918945,14629585000,,AutoZone
2021-09-30,2021,3,KMX,19824074898.16284,18950149000,,CarMax
2021-09-30,2021,3,ORLY,35276921401.05591,13327563000,,O'Reilly Auto Parts
2021-12-31,2021,4,AZO,35438003661.1084,14629585000,,AutoZone
2021-12-31,2021,4,KMX,20175751858.09326,18950149000,,CarMax
2021-12-31,2021,4,ORLY,40771151133.447266,13327563000,,O'Reilly Auto Parts
2022-03-31,2022,1,AZO,34562192951.135254,16252230000,,AutoZone
2022-03-31,2022,1,KMX,14947068040.06958,31900412000,,CarMax
2022-03-31,2022,1,ORLY,39543221540.496826,14409860000,,O'Reilly Auto Parts
2022-06-30,2022,2,AZO,36329371196.97266,16252230000,,AutoZone
2022-06-30,2022,2,KMX,14017524040.06958,31900412000,,CarMax
2022-06-30,2022,2,ORLY,36471947595.77637,14409860000,,O'Reilly Auto Parts
2022-09-30,2022,3,AZO,36207826143.43262,16252230000,,AutoZone
2022-09-30,2022,3,KMX,10228081959.93042,31900412000,,CarMax
2022-09-30,2022,3,ORLY,40604886435.55908,14409860000,,O'Reilly Auto Parts
2022-12-31,2022,4,AZO,41689045418.43262,16252230000,,AutoZone
2022-12-31,2022,4,KMX,9433322265.441896,31900412000,,CarMax
2022-12-31,2022,4,ORLY,48726444412.3291,14409860000,,O'Reilly Auto Parts
2023-03-31,2023,1,AZO,41553303394.18945,17457209000,,AutoZone
2023-03-31,2023,1,KMX,9958514530.88379,29684873000,,CarMax
2023-03-31,2023,1,ORLY,49012208558.447266,15812250000,,O'Reilly Auto Parts
2023-06-30,2023,2,AZO,42148507263.8916,17457209000,,AutoZone
2023-06-30,2023,2,KMX,12967138327.209473,29684873000,,CarMax
2023-06-30,2023,2,ORLY,55150137005.27954,15812250000,,O'Reilly Auto Parts
2023-09-30,2023,3,AZO,42936752791.918945,17457209000,,AutoZone
2023-09-30,2023,3,KMX,10957775040.06958,29684873000,,CarMax
2023-09-30,2023,3,ORLY,52469123156.33545,15812250000,,O'Reilly Auto Parts
2023-12-31,2023,4,AZO,43707928938.8916,17457209000,,AutoZone
2023-12-31,2023,4,KMX,11888867429.04663,29684873000,,CarMax
2023-12-31,2023,4,ORLY,54848784442.60864,15812250000,,O'Reilly Auto Parts
2024-03-31,2024,1,KMX,13495429734.558104,26536040000,30.59,CarMax
2024-03-31,2024,1,ORLY,65171032897.88818,2954510,,O'Reilly Auto Parts
2024-06-30,2024,2,KMX,11362125592.651367,26536040000,30.59,CarMax
2024-06-30,2024,2,ORLY,60967086424.6582,2954510,,O'Reilly Auto Parts
2024-09-30,2024,3,KMX,11978723632.720947,26536040000,30.59,CarMax
2024-09-30,2024,3,ORLY,66161115812.3291,2954510,,O'Reilly Auto Parts
