Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,ABBV,106428098359.7036,33266000000,,AbbVie
2019-09-30,2019,3,AMGN,89410233951.2461,23362000000,,Amgen
2019-09-30,2019,3,BIIB,33926300509.83789,14377900000,,Biogen
2019-09-30,2019,3,GILD,64336195101.28906,22449000000,,Gilead Sciences
2019-09-30,2019,3,INCY,14300410146.713257,2158759000,,Incyte
2019-09-30,2019,3,MRNA,6126302334.639282,48036000,,Moderna
2019-09-30,2019,3,REGN,29979172140.38086,7863400000,,Regeneron Pharmaceuticals
2019-09-30,2019,3,VRTX,43630561353.09033,4162821000,,Vertex Pharmaceuticals
2019-12-31,2019,4,ABBV,126261862194.34863,33266000000,,AbbVie
2019-12-31,2019,4,AMGN,112125177733.43848,23362000000,,Amgen
2019-12-31,2019,4,BIIB,43239202844.75683,14377900000,,Biogen
2019-12-31,2019,4,GILD,66579166290.65039,22449000000,,Gilead Sciences
2019-12-31,2019,4,INCY,16822197941.207886,2158759000,,Incyte
2019-12-31,2019,4,MRNA,7527039561.525024,48036000,,Moderna
2019-12-31,2019,4,REGN,40578875747.31445,7863400000,,Regeneron Pharmaceuticals
2019-12-31,2019,4,VRTX,56385972012.48389,4162821000,,Vertex Pharmaceuticals
2020-03-31,2020,1,ABBV,110118138244.81789,45804000000,,AbbVie
2020-03-31,2020,1,AMGN,94962040309.47656,25424000000,,Amgen
2020-03-31,2020,1,BIIB,46102580462.55859,13444600000,,Biogen
2020-03-31,2020,1,GILD,77313216781.96094,24689000000,,Gilead Sciences
2020-03-31,2020,1,INCY,14107760146.713257,2666702000,,Incyte
2020-03-31,2020,1,MRNA,11525298914.392822,274490000,,Moderna
2020-03-31,2020,1,REGN,52770477803.4668,8497100000,,Regeneron Pharmaceuticals
2020-03-31,2020,1,VRTX,61279022860.48389,6205683000,,Vertex Pharmaceuticals
2020-06-30,2020,2,ABBV,144016770670.74902,45804000000,,AbbVie
2020-06-30,2020,2,AMGN,111228474671.25291,25424000000,,Amgen
2020-06-30,2020,2,BIIB,38987118811.60352,13444600000,,Biogen
2020-06-30,2020,2,GILD,80275941386.9375,24689000000,,Gilead Sciences
2020-06-30,2020,2,INCY,20029820735.168457,2666702000,,Incyte
2020-06-30,2020,2,MRNA,24709162400.328613,274490000,,Moderna
2020-06-30,2020,2,REGN,67399105438.47656,8497100000,,Regeneron Pharmaceuticals
2020-06-30,2020,2,VRTX,74763241038.78711,6205683000,,Vertex Pharmaceuticals
2020-09-30,2020,3,ABBV,130050834521.82422,45804000000,,AbbVie
2020-09-30,2020,3,AMGN,120661401121.53224,25424000000,,Amgen
2020-09-30,2020,3,BIIB,41337567122.16211,13444600000,,Biogen
2020-09-30,2020,3,GILD,66620560610.078125,24689000000,,Gilead Sciences
2020-09-30,2020,3,INCY,17288410588.4552,2666702000,,Incyte
2020-09-30,2020,3,MRNA,27225872368.0,274490000,,Moderna
2020-09-30,2020,3,REGN,60496547326.171875,8497100000,,Regeneron Pharmaceuticals
2020-09-30,2020,3,VRTX,70078788045.57422,6205683000,,Vertex Pharmaceuticals
2020-12-31,2020,4,ABBV,161259476582.7246,45804000000,,AbbVie
2020-12-31,2020,4,AMGN,109895026053.06738,25424000000,,Amgen
2020-12-31,2020,4,BIIB,35680756387.819824,13444600000,,Biogen
2020-12-31,2020,4,GILD,62118107094.18164,24689000000,,Gilead Sciences
2020-12-31,2020,4,INCY,16756697646.713257,2666702000,,Incyte
2020-12-31,2020,4,MRNA,40201935258.228516,274490000,,Moderna
2020-12-31,2020,4,REGN,52210662336.91406,8497100000,,Regeneron Pharmaceuticals
2020-12-31,2020,4,VRTX,60864401026.180664,6205683000,,Vertex Pharmaceuticals
2021-03-31,2021,1,ABBV,164774706158.80957,56197000000,,AbbVie
2021-03-31,2021,1,AMGN,119808152798.59863,25979000000,,Amgen
2021-03-31,2021,1,BIIB,40764892488.0,10981700000,,Biogen
2021-03-31,2021,1,GILD,69694265919.39844,27305000000,,Gilead Sciences
