Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,BAC,197669038516.04688,85582000000,,Bank of America
2019-09-30,2019,3,C,107192607881.95996,66849000000,,Citigroup
2019-09-30,2019,3,JPM,284473042750.16016,115720000000,,JPMorgan Chase
2019-09-30,2019,3,PNC,45848347411.210205,17827000000,,PNC Financial Services
2019-09-30,2019,3,TFC,55878087058.10547,11953000000,,Truist Financial
2019-09-30,2019,3,USB,69832365383.3584,22883000000,,U.S. Bancorp
2019-09-30,2019,3,WFC,145621733892.36328,85063000000,,Wells Fargo
2019-12-31,2019,4,BAC,239969542599.08984,85582000000,,Bank of America
2019-12-31,2019,4,C,124852727479.16896,66849000000,,Citigroup
2019-12-31,2019,4,JPM,339648333246.53125,115720000000,,JPMorgan Chase
2019-12-31,2019,4,PNC,52643998090.66748,17827000000,,PNC Financial Services
2019-12-31,2019,4,TFC,59450926978.149414,11953000000,,Truist Financial
2019-12-31,2019,4,USB,75346577089.15137,22883000000,,U.S. Bancorp
2019-12-31,2019,4,WFC,156808656942.77344,85063000000,,Wells Fargo
2020-03-31,2020,1,BAC,145572399920.52344,74208000000,,Bank of America
2020-03-31,2020,1,C,66261932643.211914,59572000000,,Citigroup
2020-03-31,2020,1,JPM,220766437699.26953,119883000000,,JPMorgan Chase
2020-03-31,2020,1,PNC,31804647066.642338,16901000000,,PNC Financial Services
2020-03-31,2020,1,TFC,32825786119.38477,20370000000,,Truist Financial
2020-03-31,2020,1,USB,44299711316.93555,23226000000,,U.S. Bancorp
2020-03-31,2020,1,WFC,84543227923.33984,72340000000,,Wells Fargo
2020-06-30,2020,2,BAC,163987587363.04297,74208000000,,Bank of America
2020-06-30,2020,2,C,81242230910.9751,59572000000,,Citigroup
2020-06-30,2020,2,JPM,233045360073.02737,119883000000,,JPMorgan Chase
2020-06-30,2020,2,PNC,35366751748.15747,16901000000,,PNC Financial Services
2020-06-30,2020,2,TFC,40544682617.492676,20370000000,,Truist Financial
2020-06-30,2020,2,USB,47905281030.82617,23226000000,,U.S. Bancorp
2020-06-30,2020,2,WFC,76943637714.6289,72340000000,,Wells Fargo
2020-09-30,2020,3,BAC,167493879678.4629,74208000000,,Bank of America
2020-09-30,2020,3,C,69233309760.3667,59572000000,,Citigroup
2020-09-30,2020,3,JPM,240845195709.16797,119883000000,,JPMorgan Chase
2020-09-30,2020,3,PNC,37359509280.57666,16901000000,,PNC Financial Services
2020-09-30,2020,3,TFC,41542629309.08203,20370000000,,Truist Financial
2020-09-30,2020,3,USB,47192295616.305176,23226000000,,U.S. Bancorp
2020-09-30,2020,3,WFC,70952704867.16797,72340000000,,Wells Fargo
2020-12-31,2020,4,BAC,212054005747.44336,74208000000,,Bank of America
2020-12-31,2020,4,C,100251283010.79004,59572000000,,Citigroup
2020-12-31,2020,4,JPM,320849529097.9219,119883000000,,JPMorgan Chase
2020-12-31,2020,4,PNC,51182507553.14404,16901000000,,PNC Financial Services
2020-12-31,2020,4,TFC,52816355302.12402,20370000000,,Truist Financial
2020-12-31,2020,4,USB,61893776533.49414,23226000000,,U.S. Bancorp
2020-12-31,2020,4,WFC,91500820882.5,72340000000,,Wells Fargo
2021-03-31,2021,1,BAC,272026436769.1211,93707000000,,Bank of America
2021-03-31,2021,1,C,119290499288.28516,74990000000,,Citigroup
2021-03-31,2021,1,JPM,387146370699.25,121685000000,,JPMorgan Chase
2021-03-31,2021,1,PNC,60686652106.21826,19135000000,,PNC Financial Services
2021-03-31,2021,1,TFC,64808573946.5332,23109000000,,Truist Financial
2021-03-31,2021,1,USB,74037377606.08008,22721000000,,U.S. Bancorp
2021-03-31,2021,1,WFC,118828690509.6875,78492000000,,Wells Fargo
2021-06-30,2021,2,BAC,291105256456.29297,93707000000,,Bank of America
2021-06-30,2021,2,C,116817851966.55617,74990000000,,Citigroup
2021-06-30,2021,2,JPM,397893859100.8281,121685000000,,JPMorgan Chase
2021-06-30,2021,2,PNC,66423234956.041504,19135000000,,PNC Financial Services
2021-06-30,2021,2,TFC,62143957758.17871,23109000000,,Truist Financial
2021-06-30,2021,2,USB,76820168156.21484,22721000000,,U.S. Bancorp
2021-06-30,2021,2,WFC,138046885224.04297,78492000000,,Wells Fargo
2021-09-30,2021,3,BAC,301254939854.3711,93707000000,,Bank of America
2021-09-30,2021,3,C,116741968967.07275,74990000000,,Citigroup
2021-09-30,2021,3,JPM,421155941192.9297,121685000000,,JPMorgan Chase
2021-09-30,2021,3,PNC,68577612422.65039,19135000000,,PNC Financial Services
2021-09-30,2021,3,TFC,66210996856.0791,23109000000,,Truist Financial
2021-09-30,2021,3,USB,80765685192.86719,22721000000,,U.S. Bancorp
2021-09-30,2021,3,WFC,142076428646.73828,78492000000,,Wells Fargo
2021-12-31,2021,4,BAC,317251980535.3594,93707000000,,Bank of America
2021-12-31,2021,4,C,101184691520.69336,74990000000,,Citigroup
2021-12-31,2021,4,JPM,409871727047.33594,121685000000,,JPMorgan Chase
2021-12-31,2021,4,PNC,70726371379.86865,19135000000,,PNC Financial Services
2021-12-31,2021,4,TFC,66591826320.19043,23109000000,,Truist Financial
2021-12-31,2021,4,USB,76947847762.15723,22721000000,,U.S. Bancorp
2021-12-31,2021,4,WFC,147449851765.1172,78492000000,,Wells Fargo
2022-03-31,2022,1,BAC,295371171046.1953,92407000000,,Bank of America
2022-03-31,2022,1,C,90177522638.69775,70560000000,,Citigroup
2022-03-31,2022,1,JPM,354964477232.875,128641000000,,JPMorgan Chase
2022-03-31,2022,1,PNC,65419362321.29932,21114000000,,PNC Financial Services
2022-03-31,2022,1,TFC,64963808466.796875,22258000000,,Truist Financial
2022-03-31,2022,1,USB,73404466437.08496,24184000000,,U.S. Bancorp
2022-03-31,2022,1,WFC,149593614792.79297,73785000000,,Wells Fargo
2022-06-30,2022,2,BAC,224353842397.94336,92407000000,,Bank of America
2022-06-30,2022,2,C,78464146941.01172,70560000000,,Citigroup
2022-06-30,2022,2,JPM,295399368135.27734,128641000000,,JPMorgan Chase
2022-06-30,2022,2,PNC,56416669731.33838,21114000000,,PNC Financial Services
2022-06-30,2022,2,TFC,54905270897.82715,22258000000,,Truist Financial
2022-06-30,2022,2,USB,64187052222.47754,24184000000,,U.S. Bancorp
2022-06-30,2022,2,WFC,121576868539.47266,73785000000,,Wells Fargo
2022-09-30,2022,3,BAC,219085381535.2129,92407000000,,Bank of America
2022-09-30,2022,3,C,71794775831.53857,70560000000,,Citigroup
2022-09-30,2022,3,JPM,276549958661.9961,128641000000,,JPMorgan Chase
2022-09-30,2022,3,PNC,53935758787.39697,21114000000,,PNC Financial Services
2022-09-30,2022,3,TFC,50922412116.69922,22258000000,,Truist Financial
2022-09-30,2022,3,USB,56896240244.50488,24184000000,,U.S. Bancorp
2022-09-30,2022,3,WFC,125695052213.90623,73785000000,,Wells Fargo
2022-12-31,2022,4,BAC,241673186351.5703,92407000000,,Bank of America
2022-12-31,2022,4,C,78830251030.07666,70560000000,,Citigroup
2022-12-31,2022,4,JPM,358058876848.125,128641000000,,JPMorgan Chase
2022-12-31,2022,4,PNC,57575777905.70947,21114000000,,PNC Financial Services
2022-12-31,2022,4,TFC,50921105582.27539,22258000000,,Truist Financial
2022-12-31,2022,4,USB,62227844226.76758,24184000000,,U.S. Bancorp
2022-12-31,2022,4,WFC,129870085546.85548,73785000000,,Wells Fargo
2023-03-31,2023,1,BAC,210044727632.56445,95787000000,11.92,Bank of America
2023-03-31,2023,1,C,82529435428.83301,70700000000,5.76,Citigroup
2023-03-31,2023,1,JPM,350509275521.16406,145670000000,25.88,JPMorgan Chase
2023-03-31,2023,1,PNC,46748671160.0603,21490000000,20.55,PNC Financial Services
2023-03-31,2023,1,TFC,40783986044.6167,23390000000,95.68,Truist Financial
2023-03-31,2023,1,USB,52131217117.19238,25738000000,12.48,U.S. Bancorp
2023-03-31,2023,1,WFC,118321882662.5586,77198000000,-9.25,Wells Fargo
2023-06-30,2023,2,BAC,212387065832.6504,95787000000,11.92,Bank of America
2023-06-30,2023,2,C,81921750978.70117,70700000000,5.76,Citigroup
2023-06-30,2023,2,JPM,394276394601.7031,145670000000,25.88,JPMorgan Chase
2023-06-30,2023,2,PNC,46903077243.022705,21490000000,20.55,PNC Financial Services
2023-06-30,2023,2,TFC,36988338960.57129,23390000000,95.68,Truist Financial
2023-06-30,2023,2,USB,48498790350.791016,25738000000,12.48,U.S. Bancorp
2023-06-30,2023,2,WFC,136155236968.82812,77198000000,-9.25,Wells Fargo
2023-09-30,2023,3,BAC,204378462075.39255,95787000000,11.92,Bank of America
2023-09-30,2023,3,C,74034226139.35791,70700000000,5.76,Citigroup
2023-09-30,2023,3,JPM,395837727814.9453,145670000000,25.88,JPMorgan Chase
2023-09-30,2023,3,PNC,46271455073.122314,21490000000,20.55,PNC Financial Services
2023-09-30,2023,3,TFC,35453576267.700195,23390000000,95.68,Truist Financial
2023-09-30,2023,3,USB,49255164812.47705,25738000000,12.48,U.S. Bancorp
2023-09-30,2023,3,WFC,131368663374.96094,77198000000,-9.25,Wells Fargo
2023-12-31,2023,4,BAC,253336201816.21484,95787000000,11.92,Bank of America
2023-12-31,2023,4,C,93794475203.63477,70700000000,5.76,Citigroup
2023-12-31,2023,4,JPM,467720486536.03906,145670000000,25.88,JPMorgan Chase
2023-12-31,2023,4,PNC,59138165489.56348,21490000000,20.55,PNC Financial Services
2023-12-31,2023,4,TFC,46547552495.72754,23390000000,95.68,Truist Financial
2023-12-31,2023,4,USB,65208828279.41016,25738000000,12.48,U.S. Bancorp
2023-12-31,2023,4,WFC,159657604675.5664,77198000000,-9.25,Wells Fargo
