Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,FRT,9386869263.652344,935788000,,Federal Realty Investment Trust
2019-09-30,2019,3,KIM,11160483838.104492,1158884000,,Kimco Realty
2019-09-30,2019,3,O,51103299791.06543,1491591000,,Realty Income
2019-09-30,2019,3,REG,10203260917.393066,1133138000,,Regency Centers
2019-09-30,2019,3,SPG,38080083470.88428,5755189000,,Simon Property Group
2019-12-31,2019,4,FRT,8949095959.507812,935788000,,Federal Realty Investment Trust
2019-12-31,2019,4,KIM,11373406003.291504,1158884000,,Kimco Realty
2019-12-31,2019,4,O,49505241092.788086,1491591000,,Realty Income
2019-12-31,2019,4,REG,9346936561.444336,1133138000,,Regency Centers
2019-12-31,2019,4,SPG,36946066652.80664,5755189000,,Simon Property Group
2020-03-31,2020,1,FRT,5239475382.56543,835494000,,Federal Realty Investment Trust
2020-03-31,2020,1,KIM,5310517195.652344,1057893000,,Kimco Realty
2020-03-31,2020,1,O,33879026694.59082,1651625000,,Realty Income
2020-03-31,2020,1,REG,5746874875.361389,1016175000,,Regency Centers
2020-03-31,2020,1,SPG,13815213460.9563,4607503000,,Simon Property Group
2020-06-30,2020,2,FRT,6055994982.037109,835494000,,Federal Realty Investment Trust
2020-06-30,2020,2,KIM,7261667070.359863,1057893000,,Kimco Realty
2020-06-30,2020,2,O,40931182019.32129,1651625000,,Realty Income
2020-06-30,2020,2,REG,6976143232.005981,1016175000,,Regency Centers
2020-06-30,2020,2,SPG,17219909980.153564,4607503000,,Simon Property Group
2020-09-30,2020,3,FRT,5288059492.925781,835494000,,Federal Realty Investment Trust
2020-09-30,2020,3,KIM,6420467211.556152,1057893000,,Kimco Realty
2020-09-30,2020,3,O,42270417387.77539,1651625000,,Realty Income
2020-09-30,2020,3,REG,5859591605.174561,1016175000,,Regency Centers
2020-09-30,2020,3,SPG,16616899654.294922,4607503000,,Simon Property Group
2020-12-31,2020,4,FRT,6205675230.138672,835494000,,Federal Realty Investment Trust
2020-12-31,2020,4,KIM,8650381619.233398,1057893000,,Kimco Realty
2020-12-31,2020,4,O,43765474930.93262,1651625000,,Realty Income
2020-12-31,2020,4,REG,7116593853.142456,1016175000,,Regency Centers
2020-12-31,2020,4,SPG,22669702316.841797,4607503000,,Simon Property Group
2021-03-31,2021,1,FRT,7467935138.316406,951224000,,Federal Realty Investment Trust
2021-03-31,2021,1,KIM,10900318350.112305,1364585000,,Kimco Realty
2021-03-31,2021,1,O,45212358876.24121,2080463000,,Realty Income
2021-03-31,2021,1,REG,8942639564.684326,1166161000,,Regency Centers
2021-03-31,2021,1,SPG,30243113631.228516,5116789000,,Simon Property Group
2021-06-30,2021,2,FRT,8703775356.089844,951224000,,Federal Realty Investment Trust
