Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,AEE,18531634025.024418,5910000000,,Ameren
2019-09-30,2019,3,CMS,16354026353.61548,6845000000,,CMS Energy
2019-09-30,2019,3,CNP,17044971041.950684,7564000000,,CenterPoint Energy
2019-09-30,2019,3,D,54916870369.83984,16572000000,,Dominion Energy
2019-09-30,2019,3,DTE,19792983034.15576,12669000000,,DTE Energy
2019-09-30,2019,3,ED,27002589695.159912,12574000000,,Consolidated Edison
2019-09-30,2019,3,NEE,106638715910.33936,19204000000,,NextEra Energy
2019-09-30,2019,3,NI,11645302384.97046,5208900000,,NiSource
2019-09-30,2019,3,PCG,26094144287.43994,17129000000,,PG&E Corporation
2019-09-30,2019,3,PNW,8789321765.899658,3471209000,,Pinnacle West
2019-09-30,2019,3,SRE,39715440369.93237,10829000000,,Sempra
2019-09-30,2019,3,XEL,32049655104.389404,11529000000,,Xcel Energy
2019-12-31,2019,4,AEE,17897462119.628906,5910000000,,Ameren
2019-12-31,2019,4,CMS,16167064617.402832,6845000000,,CMS Energy
2019-12-31,2019,4,CNP,15578525678.563965,7564000000,,CenterPoint Energy
2019-12-31,2019,4,D,56756564782.04883,16572000000,,Dominion Energy
2019-12-31,2019,4,DTE,19491040810.284668,12669000000,,DTE Energy
2019-12-31,2019,4,ED,26079824264.22119,12574000000,,Consolidated Edison
2019-12-31,2019,4,NEE,111428688279.72412,19204000000,,NextEra Energy
2019-12-31,2019,4,NI,10915672614.742676,5208900000,,NiSource
2019-12-31,2019,4,PCG,28364330914.67871,17129000000,,PG&E Corporation
2019-12-31,2019,4,PNW,8211134815.979004,3471209000,,Pinnacle West
2019-12-31,2019,4,SRE,41018575934.84766,10829000000,,Sempra
2019-12-31,2019,4,XEL,31561013607.178223,11529000000,,Xcel Energy
2020-03-31,2020,1,AEE,17075880373.35205,5794000000,,Ameren
2020-03-31,2020,1,CMS,15206174481.215942,6680000000,,CMS Energy
2020-03-31,2020,1,CNP,8921659716.588501,7418000000,,CenterPoint Energy
2020-03-31,2020,1,D,50013628040.481445,14172000000,,Dominion Energy
2020-03-31,2020,1,DTE,14413339156.125,12177000000,,DTE Energy
2020-03-31,2020,1,ED,22668993335.54077,12246000000,,Consolidated Edison
2020-03-31,2020,1,NEE,111298311967.46826,17997000000,,NextEra Energy
2020-03-31,2020,1,NI,9859870542.625732,4681700000,,NiSource
2020-03-31,2020,1,PCG,23458634222.91577,18469000000,,PG&E Corporation
2020-03-31,2020,1,PNW,6975358634.94873,3586982000,,Pinnacle West
2020-03-31,2020,1,SRE,30911493248.98462,11370000000,,Sempra
2020-03-31,2020,1,XEL,30169406031.244385,11526000000,,Xcel Energy
2020-06-30,2020,2,AEE,16603188585.021973,5794000000,,Ameren
2020-06-30,2020,2,CMS,15234541183.795044,6680000000,,CMS Energy
2020-06-30,2020,2,CNP,10876806460.148191,7418000000,,CenterPoint Energy
2020-06-30,2020,2,D,56859989473.22461,14172000000,,Dominion Energy
2020-06-30,2020,2,DTE,16473912811.688965,12177000000,,DTE Energy
2020-06-30,2020,2,ED,21127381705.291748,12246000000,,Consolidated Edison
2020-06-30,2020,2,NEE,111702094152.83205,17997000000,,NextEra Energy
2020-06-30,2020,2,NI,9050095038.9458,4681700000,,NiSource
2020-06-30,2020,2,PCG,23145503054.844727,18469000000,,PG&E Corporation
2020-06-30,2020,2,PNW,6814576258.850098,3586982000,,Pinnacle West
2020-06-30,2020,2,SRE,32353107520.688965,11370000000,,Sempra
2020-06-30,2020,2,XEL,31478100936.682617,11526000000,,Xcel Energy
2020-09-30,2020,3,AEE,18778610444.091797,5794000000,,Ameren
2020-09-30,2020,3,CMS,16119742328.573608,6680000000,,CMS Energy
2020-09-30,2020,3,CNP,11357132652.4458,7418000000,,CenterPoint Energy
2020-09-30,2020,3,D,55944714922.78711,14172000000,,Dominion Energy
2020-09-30,2020,3,DTE,17783539964.08008,12177000000,,DTE Energy
2020-09-30,2020,3,ED,23088899483.00171,12246000000,,Consolidated Edison
2020-09-30,2020,3,NEE,129743053640.74709,17997000000,,NextEra Energy
2020-09-30,2020,3,NI,8830483977.190918,4681700000,,NiSource
2020-09-30,2020,3,PCG,24502399794.88257,18469000000,,PG&E Corporation
2020-09-30,2020,3,PNW,6997989421.463013,3586982000,,Pinnacle West
2020-09-30,2020,3,SRE,32965828440.213867,11370000000,,Sempra
