Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,AMT,91038143257.25098,7580300000,,American Tower
2019-09-30,2019,3,CCI,49207326541.25879,5773000000,,Crown Castle
2019-09-30,2019,3,SBAC,24478442113.815308,2014645000,,SBA Communications
2019-12-31,2019,4,AMT,95038478140.6084,7580300000,,American Tower
2019-12-31,2019,4,CCI,50771454323.58984,5773000000,,Crown Castle
2019-12-31,2019,4,SBAC,24499975917.755127,2014645000,,SBA Communications
2020-03-31,2020,1,AMT,90047100711.3667,8041500000,,American Tower
2020-03-31,2020,1,CCI,51980521574.72168,5840000000,,Crown Castle
2020-03-31,2020,1,SBAC,27490963041.18347,2083138000,,SBA Communications
2020-06-30,2020,2,AMT,107811105717.56444,8041500000,,American Tower
2020-06-30,2020,2,CCI,60660097681.54297,5840000000,,Crown Castle
2020-06-30,2020,2,SBAC,30385242466.36963,2083138000,,SBA Communications
2020-09-30,2020,3,AMT,101290229583.85596,8041500000,,American Tower
2020-09-30,2020,3,CCI,60812156588.203125,5840000000,,Crown Castle
2020-09-30,2020,3,SBAC,32531702511.01685,2083138000,,SBA Communications
2020-12-31,2020,4,AMT,94580144760.39355,8041500000,,American Tower
2020-12-31,2020,4,CCI,58636838872.95508,5840000000,,Crown Castle
2020-12-31,2020,4,SBAC,28863589229.46167,2083138000,,SBA Communications
2021-03-31,2021,1,AMT,100732086765.92725,9356900000,,American Tower
2021-03-31,2021,1,CCI,63949344701.80859,6340000000,,Crown Castle
2021-03-31,2021,1,SBAC,28463016178.07007,2308834000,,SBA Communications
2021-06-30,2021,2,AMT,114966218848.31883,9356900000,,American Tower
2021-06-30,2021,2,CCI,72967764154.64648,6340000000,,Crown Castle
2021-06-30,2021,2,SBAC,32748192301.30005,2308834000,,SBA Communications
2021-09-30,2021,3,AMT,113480043628.88916,9356900000,,American Tower
2021-09-30,2021,3,CCI,65279366092.8457,6340000000,,Crown Castle
2021-09-30,2021,3,SBAC,34023856487.365723,2308834000,,SBA Communications
2021-12-31,2021,4,AMT,125683925685.11037,9356900000,,American Tower
2021-12-31,2021,4,CCI,79206171454.26367,6340000000,,Crown Castle
2021-12-31,2021,4,SBAC,40106771363.06763,2308834000,,SBA Communications
2022-03-31,2022,1,AMT,107946388219.4751,10711100000,,American Tower
2022-03-31,2022,1,CCI,70644366396.41016,6986000000,,Crown Castle
2022-03-31,2022,1,SBAC,35553348849.243164,2633454000,,SBA Communications
2022-06-30,2022,2,AMT,111069108799.208,10711100000,,American Tower
2022-06-30,2022,2,CCI,65012735806.75391,6986000000,,Crown Castle
2022-06-30,2022,2,SBAC,33140755597.961426,2633454000,,SBA Communications
2022-09-30,2022,3,AMT,93299970002.81494,10711100000,,American Tower
2022-09-30,2022,3,CCI,56301133163.09375,6986000000,,Crown Castle
2022-09-30,2022,3,SBAC,29537973826.72119,2633454000,,SBA Communications
2022-12-31,2022,4,AMT,93423131055.65332,10711100000,,American Tower
2022-12-31,2022,4,CCI,53407312245.978516,6986000000,,Crown Castle
2022-12-31,2022,4,SBAC,29157745092.956543,2633454000,,SBA Communications
2023-03-31,2023,1,AMT,90107066232.9536,11144200000,47.02,American Tower
2023-03-31,2023,1,CCI,53337824707.668945,6981000000,20.92,Crown Castle
2023-03-31,2023,1,SBAC,27248754095.809937,2711584000,34.59,SBA Communications
2023-06-30,2023,2,AMT,86863751495.47998,11144200000,47.02,American Tower
2023-06-30,2023,2,CCI,46030459209.68555,6981000000,20.92,Crown Castle
2023-06-30,2023,2,SBAC,24281612481.445312,2711584000,34.59,SBA Communications
2023-09-30,2023,3,AMT,73655486169.13086,11144200000,47.02,American Tower
2023-09-30,2023,3,CCI,37785951951.06543,6981000000,20.92,Crown Castle
2023-09-30,2023,3,SBAC,21053960239.196777,2711584000,34.59,SBA Communications
2023-12-31,2023,4,AMT,98440918983.34424,11144200000,47.02,American Tower
2023-12-31,2023,4,CCI,47937591566.29004,6981000000,20.92,Crown Castle
2023-12-31,2023,4,SBAC,26780644472.579956,2711584000,34.59,SBA Communications
