Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,HPE,16682193663.35852,29135000000,,Hewlett Packard Enterprise
2019-09-30,2019,3,HPQ,15479463516.174316,58756000000,,HP Inc.
2019-12-31,2019,4,HPE,17573691666.525513,29135000000,,Hewlett Packard Enterprise
2019-12-31,2019,4,HPQ,16958862453.6438,58756000000,,HP Inc.
2020-03-31,2020,1,AAPL,933834415060.7228,274515000000,,Apple Inc.
2020-03-31,2020,1,DELL,6246945596.189575,84815000000,,Dell Technologies
2020-03-31,2020,1,HPE,10876336077.836426,26982000000,,Hewlett Packard Enterprise
2020-03-31,2020,1,HPQ,14460556763.35144,56639000000,,HP Inc.
2020-03-31,2020,1,NTAP,7462067548.961304,5412000000,,NetApp
2020-03-31,2020,1,SMCI,1246082315.2616425,3339281000,,Supermicro
2020-03-31,2020,1,STX,8681539177.436829,10509000000,,Seagate Technology
2020-03-31,2020,1,WDC,14202326195.892334,16736000000,,Western Digital
2020-06-30,2020,2,AAPL,1343288790426.1328,274515000000,,Apple Inc.
2020-06-30,2020,2,DELL,8677805065.039673,84815000000,,Dell Technologies
2020-06-30,2020,2,HPE,11012761469.245972,26982000000,,Hewlett Packard Enterprise
2020-06-30,2020,2,HPQ,14660872301.559448,56639000000,,HP Inc.
2020-06-30,2020,2,NTAP,8038197087.997314,5412000000,,NetApp
2020-06-30,2020,2,SMCI,1662419004.469864,3339281000,,Supermicro
2020-06-30,2020,2,STX,8723537094.268799,10509000000,,Seagate Technology
2020-06-30,2020,2,WDC,15263008727.508545,16736000000,,Western Digital
2020-09-30,2020,3,AAPL,1708846375081.289,274515000000,,Apple Inc.
2020-09-30,2020,3,DELL,10691672938.45166,84815000000,,Dell Technologies
2020-09-30,2020,3,HPE,10739687754.954712,26982000000,,Hewlett Packard Enterprise
2020-09-30,2020,3,HPQ,16120573568.939207,56639000000,,HP Inc.
2020-09-30,2020,3,NTAP,8030263371.30249,5412000000,,NetApp
2020-09-30,2020,3,SMCI,1545891640.3082125,3339281000,,Supermicro
2020-09-30,2020,3,STX,8999800064.163208,10509000000,,Seagate Technology
2020-09-30,2020,3,WDC,12635627136.245728,16736000000,,Western Digital
2020-12-31,2020,4,AAPL,1961298748698.078,274515000000,,Apple Inc.
2020-12-31,2020,4,DELL,11576198789.778076,84815000000,,Dell Technologies
2020-12-31,2020,4,HPE,13718484462.473145,26982000000,,Hewlett Packard Enterprise
2020-12-31,2020,4,HPQ,21046830483.8562,56639000000,,HP Inc.
2020-12-31,2020,4,NTAP,12265348681.162231,5412000000,,NetApp
2020-12-31,2020,4,SMCI,1853898699.893158,3339281000,,Supermicro
2020-12-31,2020,4,STX,11472487835.998535,10509000000,,Seagate Technology
2020-12-31,2020,4,WDC,19148765908.996586,16736000000,,Western Digital
2021-03-31,2021,1,AAPL,1808204341203.914,365817000000,,Apple Inc.
2021-03-31,2021,1,DELL,13923342678.762451,86670000000,,Dell Technologies
2021-03-31,2021,1,HPE,18370705119.246822,27784000000,,Hewlett Packard Enterprise
