Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,AME,20538344012.145996,5158557000,,Ametek
2019-09-30,2019,3,ETN,29658425500.48828,21390000000,,Eaton Corporation
2019-09-30,2019,3,GNRC,4661018264.11438,2204336000,,Generac
2019-12-31,2019,4,AME,22342234759.06372,5158557000,,Ametek
2019-12-31,2019,4,ETN,34059297949.21875,21390000000,,Eaton Corporation
2019-12-31,2019,4,GNRC,5984833189.11438,2204336000,,Generac
2020-03-31,2020,1,AME,16170506651.916504,4540029000,,Ametek
2020-03-31,2020,1,EMR,24506293334.960938,16785000000,,Emerson Electric
2020-03-31,2020,1,ETN,28179488879.39453,17858000000,,Eaton Corporation
2020-03-31,2020,1,GNRC,5543363332.05719,2485200000,,Generac
2020-03-31,2020,1,ROK,15818845219.985962,6329800000,,Rockwell Automation
2020-06-30,2020,2,AME,20104920341.064453,4540029000,,Ametek
2020-06-30,2020,2,EMR,32212220672.60742,16785000000,,Emerson Electric
2020-06-30,2020,2,ETN,31730490771.484375,17858000000,,Eaton Corporation
2020-06-30,2020,2,GNRC,7254505807.157135,2485200000,,Generac
2020-06-30,2020,2,ROK,22447178549.1333,6329800000,,Rockwell Automation
2020-09-30,2020,3,AME,22402392980.59082,4540029000,,Ametek
2020-09-30,2020,3,EMR,34289368988.03711,16785000000,,Emerson Electric
2020-09-30,2020,3,ETN,37273355297.85156,17858000000,,Eaton Corporation
2020-09-30,2020,3,GNRC,11521057135.68573,2485200000,,Generac
2020-09-30,2020,3,ROK,23358359973.480225,6329800000,,Rockwell Automation
2020-12-31,2020,4,AME,27299938225.769043,4540029000,,Ametek
2020-12-31,2020,4,EMR,42314214080.81055,16785000000,,Emerson Electric
2020-12-31,2020,4,ETN,44193896093.75,17858000000,,Eaton Corporation
2020-12-31,2020,4,GNRC,13530281210.88562,2485200000,,Generac
2020-12-31,2020,4,ROK,26668929718.917847,6329800000,,Rockwell Automation
2021-03-31,2021,1,AME,28880033470.825195,5546514000,,Ametek
2021-03-31,2021,1,EMR,47783854980.46875,18236000000,,Emerson Electric
2021-03-31,2021,1,ETN,51142869628.90625,19628000000,,Eaton Corporation
2021-03-31,2021,1,GNRC,19482391611.2854,3737184000,,Generac
2021-03-31,2021,1,ROK,28347426190.38391,6997400000,,Rockwell Automation
2021-06-30,2021,2,AME,30228986601.44043,5546514000,,Ametek
2021-06-30,2021,2,EMR,51249518981.93359,18236000000,,Emerson Electric
2021-06-30,2021,2,ETN,55095792260.74219,19628000000,,Eaton Corporation
2021-06-30,2021,2,GNRC,24700303731.8573,3737184000,,Generac
2021-06-30,2021,2,ROK,30668750545.166016,6997400000,,Rockwell Automation
2021-09-30,2021,3,AME,28123247667.633057,5546514000,,Ametek
2021-09-30,2021,3,EMR,50407294891.35742,18236000000,,Emerson Electric
2021-09-30,2021,3,ETN,55769892407.22656,19628000000,,Eaton Corporation
2021-09-30,2021,3,GNRC,24314762389.91394,3737184000,,Generac
2021-09-30,2021,3,ROK,31635425809.295654,6997400000,,Rockwell Automation
2021-12-31,2021,4,AME,33393744238.64746,5546514000,,Ametek
2021-12-31,2021,4,EMR,50013294281.00586,18236000000,,Emerson Electric
2021-12-31,2021,4,ETN,64833387353.515625,19628000000,,Eaton Corporation
2021-12-31,2021,4,GNRC,20938290614.91394,3737184000,,Generac
2021-12-31,2021,4,ROK,37660319900.29907,6997400000,,Rockwell Automation
2022-03-31,2022,1,AME,30297779695.739742,6150530000,,Ametek
2022-03-31,2022,1,EMR,53023534179.6875,19629000000,,Emerson Electric
2022-03-31,2022,1,ETN,57243685205.078125,20752000000,,Eaton Corporation
2022-03-31,2022,1,GNRC,17686167979.02832,4564737000,,Generac
2022-03-31,2022,1,ROK,30353395529.388428,7760400000,,Rockwell Automation
2022-06-30,2022,2,AME,25044679931.549072,6150530000,,Ametek
2022-06-30,2022,2,EMR,43281820648.19336,19629000000,,Emerson Electric
2022-06-30,2022,2,ETN,47798220678.71094,20752000000,,Eaton Corporation
2022-06-30,2022,2,GNRC,12528941542.94281,4564737000,,Generac
2022-06-30,2022,2,ROK,21723246415.512085,7760400000,,Rockwell Automation
2022-09-30,2022,3,AME,25891827481.20117,6150530000,,Ametek
2022-09-30,2022,3,EMR,40078569152.83203,19629000000,,Emerson Electric
2022-09-30,2022,3,ETN,50870174633.78906,20752000000,,Eaton Corporation
2022-09-30,2022,3,GNRC,10598848985.68573,4564737000,,Generac
2022-09-30,2022,3,ROK,23549605263.900757,7760400000,,Rockwell Automation
2022-12-31,2022,4,AME,31947945706.848145,6150530000,,Ametek
2022-12-31,2022,4,EMR,52881856475.83008,19629000000,,Emerson Electric
2022-12-31,2022,4,ETN,60176707690.42969,20752000000,,Eaton Corporation
2022-12-31,2022,4,GNRC,5988998435.88562,4564737000,,Generac
2022-12-31,2022,4,ROK,28329899541.80908,7760400000,,Rockwell Automation
2023-03-31,2023,1,AME,33289825759.58252,6596950000,27.88,Ametek
2023-03-31,2023,1,EMR,48260038696.28906,15165000000,,Emerson Electric
2023-03-31,2023,1,ETN,66018179296.875,23196000000,8.44,Eaton Corporation
2023-03-31,2023,1,GNRC,6426303500.099945,4022667000,82.49,Generac
2023-03-31,2023,1,ROK,32405542211.486816,9058000000,,Rockwell Automation
2023-06-30,2023,2,AME,37142570811.4624,6596950000,27.88,Ametek
2023-06-30,2023,2,EMR,50377567230.22461,15165000000,,Emerson Electric
