Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,MPC,16511797146.610107,111275000000,,Marathon Petroleum
2019-09-30,2019,3,PSX,34294993829.06543,107293000000,,Phillips 66
2019-09-30,2019,3,VLO,21760348850.757812,108324000000,,Valero Energy
2019-12-31,2019,4,MPC,16511489420.181152,111275000000,,Marathon Petroleum
2019-12-31,2019,4,PSX,37595849434.78711,107293000000,,Phillips 66
2019-12-31,2019,4,VLO,24122108831.512695,108324000000,,Valero Energy
2020-03-31,2020,1,MPC,6538061758.727417,69896000000,,Marathon Petroleum
2020-03-31,2020,1,PSX,18286632170.390137,64129000000,,Phillips 66
2020-03-31,2020,1,VLO,11821010714.832886,64912000000,,Valero Energy
2020-06-30,2020,2,MPC,10521462072.385986,69896000000,,Marathon Petroleum
2020-06-30,2020,2,PSX,24818466849.274418,64129000000,,Phillips 66
2020-06-30,2020,2,VLO,15569636718.739136,64912000000,,Valero Energy
2020-09-30,2020,3,MPC,8384235819.200684,69896000000,,Marathon Petroleum
2020-09-30,2020,3,PSX,18150754658.09912,64129000000,,Phillips 66
2020-09-30,2020,3,VLO,11670186486.61902,64912000000,,Valero Energy
2020-12-31,2020,4,MPC,11989824703.209229,69896000000,,Marathon Petroleum
2020-12-31,2020,4,PSX,24869020757.677,64129000000,,Phillips 66
2020-12-31,2020,4,VLO,15512746729.961426,64912000000,,Valero Energy
2021-03-31,2021,1,MPC,15686489576.173096,120451000000,,Marathon Petroleum
2021-03-31,2021,1,PSX,29323393701.271973,111476000000,,Phillips 66
2021-03-31,2021,1,VLO,19936799297.724857,113977000000,,Valero Energy
2021-06-30,2021,2,MPC,17887420104.158936,120451000000,,Marathon Petroleum
2021-06-30,2021,2,PSX,31192449946.42334,111476000000,,Phillips 66
2021-06-30,2021,2,VLO,22015992101.324463,113977000000,,Valero Energy
2021-09-30,2021,3,MPC,18482555661.747803,120451000000,,Marathon Petroleum
2021-09-30,2021,3,PSX,25776232534.533203,111476000000,,Phillips 66
2021-09-30,2021,3,VLO,20185058817.818604,113977000000,,Valero Energy
2021-12-31,2021,4,MPC,19303752448.45459,120451000000,,Marathon Petroleum
2021-12-31,2021,4,PSX,26985272680.65332,111476000000,,Phillips 66
2021-12-31,2021,4,VLO,21757201647.35376,113977000000,,Valero Energy
2022-03-31,2022,1,MPC,25983017115.01172,178236000000,,Marathon Petroleum
2022-03-31,2022,1,PSX,32516726347.45996,169990000000,,Phillips 66
2022-03-31,2022,1,VLO,29750069353.778076,176383000000,,Valero Energy
2022-06-30,2022,2,MPC,25134314979.963867,178236000000,,Marathon Petroleum
2022-06-30,2022,2,PSX,31177826823.92676,169990000000,,Phillips 66
2022-06-30,2022,2,VLO,31393153481.22607,176383000000,,Valero Energy
2022-09-30,2022,3,MPC,30553463213.98242,178236000000,,Marathon Petroleum
2022-09-30,2022,3,PSX,31031746840.046875,169990000000,,Phillips 66
2022-09-30,2022,3,VLO,31837655504.90576,176383000000,,Valero Energy
2022-12-31,2022,4,MPC,36025214277.32666,178236000000,,Marathon Petroleum
2022-12-31,2022,4,PSX,40364575883.06152,169990000000,,Phillips 66
2022-12-31,2022,4,VLO,38065067699.95044,176383000000,,Valero Energy
2023-03-31,2023,1,MPC,41977528586.55176,149348000000,34.22,Marathon Petroleum
2023-03-31,2023,1,PSX,39714904044.13721,147399000000,37.38,Phillips 66
2023-03-31,2023,1,VLO,42193597143.46777,139001000000,28.32,Valero Energy
2023-06-30,2023,2,MPC,36549643864.35498,149348000000,34.22,Marathon Petroleum
2023-06-30,2023,2,PSX,37776424989.68457,147399000000,37.38,Phillips 66
2023-06-30,2023,2,VLO,35781504733.93555,139001000000,28.32,Valero Energy
2023-09-30,2023,3,MPC,47680049951.578125,149348000000,34.22,Marathon Petroleum
2023-09-30,2023,3,PSX,48032142893.36963,147399000000,37.38,Phillips 66
2023-09-30,2023,3,VLO,43572738871.541504,139001000000,28.32,Valero Energy
2023-12-31,2023,4,MPC,46998535217.581055,149348000000,34.22,Marathon Petroleum
2023-12-31,2023,4,PSX,53713473325.484375,147399000000,37.38,Phillips 66
2023-12-31,2023,4,VLO,40296579834.53223,139001000000,28.32,Valero Energy
