Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,HRL,21031650816.33008,9497317000,,Hormel Foods
2019-09-30,2019,3,HSY,20607550913.60547,7986252000,,Hershey Company (The)
2019-09-30,2019,3,K,17404369835.49756,13578000000,,Kellanova
2019-09-30,2019,3,KHC,26917255636.567627,24977000000,,Kraft Heinz
2019-09-30,2019,3,MDLZ,65965605923.88672,25868000000,,Mondelez International
2019-09-30,2019,3,MKC,17955464109.98828,5347400000,,McCormick & Company
2019-09-30,2019,3,TSN,21416117805.71631,42405000000,,Tyson Foods
2019-12-31,2019,4,HRL,21807437902.81543,9497317000,,Hormel Foods
2019-12-31,2019,4,HSY,19644371442.841797,7986252000,,Hershey Company (The)
2019-12-31,2019,4,K,18869228444.18408,13578000000,,Kellanova
2019-12-31,2019,4,KHC,31335834324.581787,24977000000,,Kraft Heinz
2019-12-31,2019,4,MDLZ,66019778279.42383,25868000000,,Mondelez International
2019-12-31,2019,4,MKC,19635759430.43384,5347400000,,McCormick & Company
2019-12-31,2019,4,TSN,22740835475.623535,42405000000,,Tyson Foods
2020-03-31,2020,1,CAG,11717251861.187134,11054400000,,Conagra Brands
2020-03-31,2020,1,CPB,11833421693.725586,8691000000,,Campbell Soup Company
2020-03-31,2020,1,GIS,25142142475.91162,17626600000,,General Mills
2020-03-31,2020,1,HRL,22665781656.197266,9608462000,,Hormel Foods
2020-03-31,2020,1,HSY,17794777580.958984,8149719000,,Hershey Company (The)
2020-03-31,2020,1,KHC,24543429607.447754,26185000000,,Kraft Heinz
2020-03-31,2020,1,LW,7608219398.384094,3792400000,,Lamb Weston
2020-03-31,2020,1,MDLZ,60386077746.46875,26581000000,,Mondelez International
2020-03-31,2020,1,MKC,16336332882.204102,5601300000,,McCormick & Company
2020-03-31,2020,1,SJM,10283934673.583984,7801000000,,J.M. Smucker Company (The)
2020-03-31,2020,1,TSN,14541226922.68286,43185000000,,Tyson Foods
2020-06-30,2020,2,CAG,14132506926.766724,11054400000,,Conagra Brands
2020-06-30,2020,2,CPB,12818971564.63623,8691000000,,Campbell Soup Company
2020-06-30,2020,2,GIS,29630244386.58911,17626600000,,General Mills
2020-06-30,2020,2,HRL,23573869430.731445,9608462000,,Hormel Foods
2020-06-30,2020,2,HSY,17511147834.895996,8149719000,,Hershey Company (The)
2020-06-30,2020,2,KHC,32049761450.58618,26185000000,,Kraft Heinz
2020-06-30,2020,2,LW,8551610393.592834,3792400000,,Lamb Weston
2020-06-30,2020,2,MDLZ,62005004819.0625,26581000000,,Mondelez International
2020-06-30,2020,2,MKC,20842286528.277588,5601300000,,McCormick & Company
2020-06-30,2020,2,SJM,9876629241.9281,7801000000,,J.M. Smucker Company (The)
2020-06-30,2020,2,TSN,15104817979.692629,43185000000,,Tyson Foods
2020-09-30,2020,3,CAG,14431574503.2052,11054400000,,Conagra Brands
2020-09-30,2020,3,CPB,12581895098.571775,8691000000,,Campbell Soup Company
2020-09-30,2020,3,GIS,29877258195.03662,17626600000,,General Mills
2020-09-30,2020,3,HRL,23995595393.070312,9608462000,,Hormel Foods
2020-09-30,2020,3,HSY,19470610758.921875,8149719000,,Hershey Company (The)
2020-09-30,2020,3,KHC,30444930283.593018,26185000000,,Kraft Heinz
2020-09-30,2020,3,LW,8897205902.755737,3792400000,,Lamb Weston
2020-09-30,2020,3,MDLZ,70056317600.52686,26581000000,,Mondelez International
2020-09-30,2020,3,MKC,22626998915.779053,5601300000,,McCormick & Company
2020-09-30,2020,3,SJM,10868076596.435549,7801000000,,J.M. Smucker Company (The)
2020-09-30,2020,3,TSN,15146169477.12378,43185000000,,Tyson Foods
2020-12-31,2020,4,CAG,14768250377.217712,11054400000,,Conagra Brands
2020-12-31,2020,4,CPB,12667961053.649902,8691000000,,Campbell Soup Company
2020-12-31,2020,4,GIS,28720038136.402588,17626600000,,General Mills
2020-12-31,2020,4,HRL,22982653999.51758,9608462000,,Hormel Foods
2020-12-31,2020,4,HSY,20802800048.69336,8149719000,,Hershey Company (The)
2020-12-31,2020,4,KHC,35654337659.5022,26185000000,,Kraft Heinz
2020-12-31,2020,4,LW,10607689975.204468,3792400000,,Lamb Weston
2020-12-31,2020,4,MDLZ,71686477020.28564,26581000000,,Mondelez International
2020-12-31,2020,4,MKC,22441159278.864258,5601300000,,McCormick & Company
2020-12-31,2020,4,SJM,10957923227.630615,7801000000,,J.M. Smucker Company (The)
2020-12-31,2020,4,TSN,16522315387.04663,43185000000,,Tyson Foods
2021-03-31,2021,1,CAG,15432659993.055054,11184700000,,Conagra Brands
2021-03-31,2021,1,CPB,13273519878.356934,8476000000,,Campbell Soup Company
2021-03-31,2021,1,GIS,30212318017.992188,18127000000,,General Mills
2021-03-31,2021,1,HRL,23686494245.65332,11386189000,,Hormel Foods
2021-03-31,2021,1,HSY,21714366207.50879,8971337000,,Hershey Company (The)
2021-03-31,2021,1,K,18070422056.129883,13770000000,,Kellanova
2021-03-31,2021,1,KHC,41568375430.490234,26042000000,,Kraft Heinz
2021-03-31,2021,1,LW,10469270738.92212,3670900000,,Lamb Weston
2021-03-31,2021,1,MDLZ,72137632762.79785,28720000000,,Mondelez International
2021-03-31,2021,1,MKC,20929437038.74023,6317900000,,McCormick & Company
2021-03-31,2021,1,SJM,12087944686.309814,8002700000,,J.M. Smucker Company (The)
2021-03-31,2021,1,TSN,19175317165.401855,47049000000,,Tyson Foods
