Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,CAT,54217039858.90869,53800000000,,Caterpillar Inc.
2019-09-30,2019,3,CMI,19559204674.53003,23571000000,,Cummins
2019-09-30,2019,3,PCAR,20270366292.77246,25599700000,,Paccar
2019-09-30,2019,3,WAB,11961108437.042236,8200000000,,Wabtec
2019-12-31,2019,4,CAT,63888097114.65918,53800000000,,Caterpillar Inc.
2019-12-31,2019,4,CMI,21672229469.940186,23571000000,,Cummins
2019-12-31,2019,4,PCAR,23652826108.97461,25599700000,,Paccar
2019-12-31,2019,4,WAB,12969673064.4989,8200000000,,Wabtec
2020-03-31,2020,1,CAT,50552401444.54199,41748000000,,Caterpillar Inc.
2020-03-31,2020,1,CMI,16516389605.10254,19811000000,,Cummins
2020-03-31,2020,1,PCAR,18357258886.62256,18728500000,,Paccar
2020-03-31,2020,1,WAB,8035429322.471619,7556100000,,Wabtec
2020-06-30,2020,2,CAT,55615210417.70654,41748000000,,Caterpillar Inc.
2020-06-30,2020,2,CMI,21319831903.9917,19811000000,,Cummins
2020-06-30,2020,2,PCAR,22581147553.14502,18728500000,,Paccar
2020-06-30,2020,2,WAB,9633269175.186155,7556100000,,Wabtec
2020-09-30,2020,3,CAT,66064286391.84473,41748000000,,Caterpillar Inc.
2020-09-30,2020,3,CMI,26145784811.21826,19811000000,,Cummins
2020-09-30,2020,3,PCAR,25820981835.13501,18728500000,,Paccar
2020-09-30,2020,3,WAB,10372265558.09021,7556100000,,Wabtec
2020-12-31,2020,4,CAT,81116125936.69922,41748000000,,Caterpillar Inc.
2020-12-31,2020,4,CMI,28283022011.932373,19811000000,,Cummins
2020-12-31,2020,4,PCAR,26429804921.56372,18728500000,,Paccar
2020-12-31,2020,4,WAB,12291367731.628418,7556100000,,Wabtec
2021-03-31,2021,1,CAT,103881253177.8711,50971000000,,Caterpillar Inc.
2021-03-31,2021,1,CMI,32450712316.864017,24021000000,,Cummins
2021-03-31,2021,1,PCAR,28558437668.35815,23522300000,,Paccar
2021-03-31,2021,1,WAB,13311377091.97998,7822000000,,Wabtec
2021-06-30,2021,2,CAT,97942256879.1748,50971000000,,Caterpillar Inc.
2021-06-30,2021,2,CMI,30694399236.90796,24021000000,,Cummins
2021-06-30,2021,2,PCAR,27528250140.66211,23522300000,,Paccar
2021-06-30,2021,2,WAB,13859887587.127686,7822000000,,Wabtec
2021-09-30,2021,3,CAT,86857864149.40332,50971000000,,Caterpillar Inc.
2021-09-30,2021,3,CMI,28447516492.645264,24021000000,,Cummins
2021-09-30,2021,3,PCAR,24444471725.68335,23522300000,,Paccar
2021-09-30,2021,3,WAB,14537849328.842163,7822000000,,Wabtec
2021-12-31,2021,4,CAT,94057113893.51758,50971000000,,Caterpillar Inc.
2021-12-31,2021,4,CMI,27808109717.010494,24021000000,,Cummins
2021-12-31,2021,4,PCAR,27916637764.775143,23522300000,,Paccar
2021-12-31,2021,4,WAB,15552013705.291748,7822000000,,Wabtec
2022-03-31,2022,1,CAT,101864647283.51952,59427000000,,Caterpillar Inc.
2022-03-31,2022,1,CMI,26317955170.74585,28074000000,,Cummins
2022-03-31,2022,1,PCAR,27957094767.28589,28819700000,,Paccar
2022-03-31,2022,1,WAB,16264192929.611206,8362000000,,Wabtec
2022-06-30,2022,2,CAT,82114041451.05273,59427000000,,Caterpillar Inc.
2022-06-30,2022,2,CMI,25009731721.099857,28074000000,,Cummins
2022-06-30,2022,2,PCAR,26242694285.02588,28819700000,,Paccar
2022-06-30,2022,2,WAB,13905225882.720947,8362000000,,Wabtec
2022-09-30,2022,3,CAT,75895704246.14746,59427000000,,Caterpillar Inc.
2022-09-30,2022,3,CMI,26479983825.10376,28074000000,,Cummins
2022-09-30,2022,3,PCAR,26769537340.017338,28819700000,,Paccar
2022-09-30,2022,3,WAB,13803466509.628296,8362000000,,Wabtec
2022-12-31,2022,4,CAT,111550648445.28418,59427000000,,Caterpillar Inc.
2022-12-31,2022,4,CMI,31725152331.451416,28074000000,,Cummins
2022-12-31,2022,4,PCAR,32661597343.257324,28819700000,,Paccar
2022-12-31,2022,4,WAB,16962130169.37256,8362000000,,Wabtec
2023-03-31,2023,1,CAT,107067086191.4336,67060000000,24.65,Caterpillar Inc.
2023-03-31,2023,1,CMI,31476294353.637695,34065000000,44.52,Cummins
2023-03-31,2023,1,PCAR,36360192993.197754,35127400000,37.22,Paccar
2023-03-31,2023,1,WAB,17202701680.908203,9677000000,18.01,Wabtec
2023-06-30,2023,2,CAT,115743981405.89648,67060000000,24.65,Caterpillar Inc.
2023-06-30,2023,2,CMI,32540622876.64795,34065000000,44.52,Cummins
2023-06-30,2023,2,PCAR,41694137166.51758,35127400000,37.22,Paccar
2023-06-30,2023,2,WAB,18702188565.216064,9677000000,18.01,Wabtec
2023-09-30,2023,3,CAT,129057473017.48438,67060000000,24.65,Caterpillar Inc.
2023-09-30,2023,3,CMI,30543018849.67041,34065000000,44.52,Cummins
2023-09-30,2023,3,PCAR,42511929431.13135,35127400000,37.22,Paccar
2023-09-30,2023,3,WAB,18149478914.031982,9677000000,18.01,Wabtec
2023-12-31,2023,4,CAT,140496673931.35938,67060000000,24.65,Caterpillar Inc.
2023-12-31,2023,4,CMI,32270573026.153564,34065000000,44.52,Cummins
2023-12-31,2023,4,PCAR,50629758588.17285,35127400000,37.22,Paccar
2023-12-31,2023,4,WAB,21705423126.449585,9677000000,18.01,Wabtec
