Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,WBD,65327912910.81787,11144000000,,Warner Bros. Discovery
2019-12-31,2019,4,WBD,80316787298.36426,11144000000,,Warner Bros. Discovery
2020-03-31,2020,1,FOX,5033380155.575317,12303000000,,Fox Corporation (Class B)
2020-03-31,2020,1,FOXA,4902445945.848633,12303000000,,Fox Corporation (Class A)
2020-03-31,2020,1,WBD,47689624554.93408,10671000000,,Warner Bros. Discovery
2020-06-30,2020,2,FOX,5904542477.144287,12303000000,,Fox Corporation (Class B)
2020-06-30,2020,2,FOXA,5564266294.829956,12303000000,,Fox Corporation (Class A)
2020-06-30,2020,2,WBD,51761886247.81006,10671000000,,Warner Bros. Discovery
2020-09-30,2020,3,FOX,6204463310.345093,12303000000,,Fox Corporation (Class B)
2020-09-30,2020,3,FOXA,5821870321.4729,12303000000,,Fox Corporation (Class A)
2020-09-30,2020,3,WBD,53405510281.37207,10671000000,,Warner Bros. Discovery
2020-12-31,2020,4,FOX,6406324849.7109375,12303000000,,Fox Corporation (Class B)
2020-12-31,2020,4,FOXA,6091730741.38147,12303000000,,Fox Corporation (Class A)
2020-12-31,2020,4,WBD,73815883267.12402,10671000000,,Warner Bros. Discovery
2021-03-31,2021,1,FOX,7793158041.927246,12909000000,,Fox Corporation (Class B)
2021-03-31,2021,1,FOXA,7595266153.178467,12909000000,,Fox Corporation (Class A)
2021-03-31,2021,1,WBD,106614762477.25586,12191000000,,Warner Bros. Discovery
2021-06-30,2021,2,FOX,7853396801.825439,12909000000,,Fox Corporation (Class B)
2021-06-30,2021,2,FOXA,7809810402.8063965,12909000000,,Fox Corporation (Class A)
2021-06-30,2021,2,WBD,75263253894.24805,12191000000,,Warner Bros. Discovery
2021-09-30,2021,3,FOX,8340086907.624023,12909000000,,Fox Corporation (Class B)
2021-09-30,2021,3,FOXA,8491590838.273682,12909000000,,Fox Corporation (Class A)
2021-09-30,2021,3,WBD,62261450510.81787,12191000000,,Warner Bros. Discovery
2021-12-31,2021,4,FOX,7699750264.871582,12909000000,,Fox Corporation (Class B)
2021-12-31,2021,4,FOXA,7812009770.733398,12909000000,,Fox Corporation (Class A)
2021-12-31,2021,4,WBD,57747622162.74414,12191000000,,Warner Bros. Discovery
2022-03-31,2022,1,FOX,8202811445.084473,13974000000,,Fox Corporation (Class B)
2022-03-31,2022,1,FOXA,8400060181.104492,13974000000,,Fox Corporation (Class A)
2022-03-31,2022,1,WBD,61132994593.56201,33817000000,,Warner Bros. Discovery
2022-06-30,2022,2,FOX,6715090844.020752,13974000000,,Fox Corporation (Class B)
2022-06-30,2022,2,FOXA,6847804593.709351,13974000000,,Fox Corporation (Class A)
2022-06-30,2022,2,WBD,32921540513.56201,33817000000,,Warner Bros. Discovery
2022-09-30,2022,3,FOX,6494947208.132568,13974000000,,Fox Corporation (Class B)
2022-09-30,2022,3,FOXA,6580605012.481934,13974000000,,Fox Corporation (Class A)
2022-09-30,2022,3,WBD,28211454080.0,33817000000,,Warner Bros. Discovery
2022-12-31,2022,4,FOX,6483553418.432739,13974000000,,Fox Corporation (Class B)
2022-12-31,2022,4,FOXA,6514112307.373169,13974000000,,Fox Corporation (Class A)
2022-12-31,2022,4,WBD,23256049718.62793,33817000000,,Warner Bros. Discovery
2023-03-31,2023,1,FOX,7190044766.786255,14913000000,,Fox Corporation (Class B)
2023-03-31,2023,1,FOXA,7354975716.210205,14913000000,,Fox Corporation (Class A)
2023-03-31,2023,1,WBD,37042866727.81006,41321000000,270.79,Warner Bros. Discovery
2023-06-30,2023,2,FOX,7323236222.756348,14913000000,,Fox Corporation (Class B)
2023-06-30,2023,2,FOXA,7344176288.195801,14913000000,,Fox Corporation (Class A)
2023-06-30,2023,2,WBD,30762750703.21899,41321000000,270.79,Warner Bros. Discovery
2023-09-30,2023,3,FOX,6689171848.427612,14913000000,,Fox Corporation (Class B)
2023-09-30,2023,3,FOXA,6793259931.66394,14913000000,,Fox Corporation (Class A)
2023-09-30,2023,3,WBD,26641424488.970947,41321000000,270.79,Warner Bros. Discovery
2023-12-31,2023,4,FOX,6404279925.748169,14913000000,,Fox Corporation (Class B)
2023-12-31,2023,4,FOXA,6460129087.351318,14913000000,,Fox Corporation (Class A)
2023-12-31,2023,4,WBD,27917073970.343018,41321000000,270.79,Warner Bros. Discovery
2024-03-31,2024,1,FOX,6694459623.684448,13980000000,13.63,Fox Corporation (Class B)
2024-03-31,2024,1,FOXA,6870009604.6501465,13980000000,13.63,Fox Corporation (Class A)
2024-06-30,2024,2,FOX,7489748571.141968,13980000000,13.63,Fox Corporation (Class B)
2024-06-30,2024,2,FOXA,7551078008.460205,13980000000,13.63,Fox Corporation (Class A)
2024-09-30,2024,3,FOX,9149965765.226809,13980000000,13.63,Fox Corporation (Class B)
2024-09-30,2024,3,FOXA,9348222289.396729,13980000000,13.63,Fox Corporation (Class A)
