Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,KMI,32909736528.757812,13209000000,,Kinder Morgan
2019-09-30,2019,3,OKE,29969456608.3374,10164367000,,ONEOK
2019-09-30,2019,3,TRGP,7579889756.33313,8671100000,,Targa Resources
2019-09-30,2019,3,WMB,21667752008.16992,8201000000,,Williams Companies
2019-12-31,2019,4,KMI,34228180555.985107,13209000000,,Kinder Morgan
2019-12-31,2019,4,OKE,31183321360.290527,10164367000,,ONEOK
2019-12-31,2019,4,TRGP,7882736837.073242,8671100000,,Targa Resources
2019-12-31,2019,4,WMB,21717427281.44629,8201000000,,Williams Companies
2020-03-31,2020,1,KMI,22771983079.117676,11700000000,,Kinder Morgan
2020-03-31,2020,1,OKE,9099336462.59308,8542242000,,ONEOK
2020-03-31,2020,1,TRGP,1366747942.8825989,8260300000,,Targa Resources
2020-03-31,2020,1,WMB,13287142793.48584,7719000000,,Williams Companies
2020-06-30,2020,2,KMI,25252965052.667725,11700000000,,Kinder Morgan
2020-06-30,2020,2,OKE,14318171694.900513,8542242000,,ONEOK
2020-06-30,2020,2,TRGP,4002454493.216858,8260300000,,Targa Resources
2020-06-30,2020,2,WMB,18222084164.887207,7719000000,,Williams Companies
2020-09-30,2020,3,KMI,20909332864.25952,11700000000,,Kinder Morgan
2020-09-30,2020,3,OKE,11570181024.993896,8542242000,,ONEOK
2020-09-30,2020,3,TRGP,2812631319.376343,8260300000,,Targa Resources
2020-09-30,2020,3,WMB,19190847321.939453,7719000000,,Williams Companies
2020-12-31,2020,4,KMI,23698523055.287354,11700000000,,Kinder Morgan
2020-12-31,2020,4,OKE,17634905191.497803,8542242000,,ONEOK
2020-12-31,2020,4,TRGP,5322238375.163818,8260300000,,Targa Resources
2020-12-31,2020,4,WMB,19937522597.38867,7719000000,,Williams Companies
2021-03-31,2021,1,KMI,29390894861.747803,16610000000,,Kinder Morgan
2021-03-31,2021,1,OKE,23805919183.685303,16540309000,,ONEOK
2021-03-31,2021,1,TRGP,6428570162.4002075,16949800000,,Targa Resources
2021-03-31,2021,1,WMB,23959708432.62793,10627000000,,Williams Companies
2021-06-30,2021,2,KMI,32685969934.6333,16610000000,,Kinder Morgan
2021-06-30,2021,2,OKE,26634002722.595215,16540309000,,ONEOK
2021-06-30,2021,2,TRGP,9026138520.462158,16949800000,,Targa Resources
2021-06-30,2021,2,WMB,27249436839.180664,10627000000,,Williams Companies
2021-09-30,2021,3,KMI,30455897489.263184,16610000000,,Kinder Morgan
2021-09-30,2021,3,OKE,28249872817.0166,16540309000,,ONEOK
2021-09-30,2021,3,TRGP,10016088211.0083,16949800000,,Targa Resources
2021-09-30,2021,3,WMB,27071831171.04297,10627000000,,Williams Companies
2021-12-31,2021,4,KMI,29328530310.66504,16610000000,,Kinder Morgan
2021-12-31,2021,4,OKE,29039512001.49536,16540309000,,ONEOK
2021-12-31,2021,4,TRGP,10652237026.365356,16949800000,,Targa Resources
2021-12-31,2021,4,WMB,27585382586.2041,10627000000,,Williams Companies
2022-03-31,2022,1,KMI,35517240042.394775,19200000000,,Kinder Morgan
2022-03-31,2022,1,OKE,35456700058.04443,22386892000,,ONEOK
2022-03-31,2022,1,TRGP,15482911118.133545,20929800000,,Targa Resources
2022-03-31,2022,1,WMB,35861720228.55078,10965000000,,Williams Companies
2022-06-30,2022,2,KMI,31951275902.79663,19200000000,,Kinder Morgan
2022-06-30,2022,2,OKE,28256137088.653564,22386892000,,ONEOK
2022-06-30,2022,2,TRGP,12298759806.848269,20929800000,,Targa Resources
2022-06-30,2022,2,WMB,33884407194.282227,10965000000,,Williams Companies
2022-09-30,2022,3,KMI,32219005956.576904,19200000000,,Kinder Morgan
2022-09-30,2022,3,OKE,26497684060.08911,22386892000,,ONEOK
2022-09-30,2022,3,TRGP,12502540879.02539,20929800000,,Targa Resources
2022-09-30,2022,3,WMB,31485283313.89844,10965000000,,Williams Companies
2022-12-31,2022,4,KMI,35556646133.29297,19200000000,,Kinder Morgan
2022-12-31,2022,4,OKE,34515760105.68237,22386892000,,ONEOK
2022-12-31,2022,4,TRGP,15308220475.082275,20929800000,,Targa Resources
2022-12-31,2022,4,WMB,36642009144.33496,10965000000,,Williams Companies
2023-03-31,2023,1,KMI,34956463338.23535,15334000000,16.09,Kinder Morgan
2023-03-31,2023,1,OKE,33845803942.382812,17677000000,73.91,ONEOK
2023-03-31,2023,1,TRGP,15264571937.805908,16060300000,85.22,Targa Resources
2023-03-31,2023,1,WMB,33762280191.9834,10907000000,33.0,Williams Companies
2023-06-30,2023,2,KMI,34948549915.497314,15334000000,16.09,Kinder Morgan
2023-06-30,2023,2,OKE,33364290708.251953,17677000000,73.91,ONEOK
2023-06-30,2023,2,TRGP,16031469217.878662,16060300000,85.22,Targa Resources
2023-06-30,2023,2,WMB,37423162988.81836,10907000000,33.0,Williams Companies
2023-09-30,2023,3,KMI,34193289459.425537,15334000000,16.09,Kinder Morgan
2023-09-30,2023,3,OKE,34782837360.35156,17677000000,73.91,ONEOK
2023-09-30,2023,3,TRGP,18170826508.09546,16060300000,85.22,Targa Resources
2023-09-30,2023,3,WMB,39151885749.60742,10907000000,33.0,Williams Companies
2023-12-31,2023,4,KMI,37019322089.00537,15334000000,16.09,Kinder Morgan
2023-12-31,2023,4,OKE,39075006644.53125,17677000000,73.91,ONEOK
2023-12-31,2023,4,TRGP,18524357033.86743,16060300000,85.22,Targa Resources
2023-12-31,2023,4,WMB,40989068709.2168,10907000000,33.0,Williams Companies
