Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,BKNG,64491764197.65625,15066000000,,Booking Holdings
2019-09-30,2019,3,CCL,49295378902.58789,20825000000,,Carnival
2019-09-30,2019,3,EXPE,16389077866.42456,12067000000,,Expedia Group
2019-09-30,2019,3,HLT,22413675024.261475,9452000000,,Hilton Worldwide
2019-09-30,2019,3,MAR,33478655310.36914,20972000000,,Marriott International
2019-09-30,2019,3,NCLH,22763683361.28235,6462376000,,Norwegian Cruise Line Holdings
2019-09-30,2019,3,RCL,28597802434.177734,10950661000,,Royal Caribbean Group
2019-12-31,2019,4,BKNG,67485981275.78125,15066000000,,Booking Holdings
2019-12-31,2019,4,CCL,57989147747.49756,20825000000,,Carnival
2019-12-31,2019,4,EXPE,13232913212.08191,12067000000,,Expedia Group
2019-12-31,2019,4,HLT,26738822715.4541,9452000000,,Hilton Worldwide
2019-12-31,2019,4,MAR,40907759954.39453,20972000000,,Marriott International
2019-12-31,2019,4,NCLH,25683344212.905884,6462376000,,Norwegian Cruise Line Holdings
2019-12-31,2019,4,RCL,35461805662.50781,10950661000,,Royal Caribbean Group
2020-03-31,2020,1,BKNG,44207482780.79834,6796000000,,Booking Holdings
2020-03-31,2020,1,CCL,15200287288.05542,5594000000,,Carnival
2020-03-31,2020,1,EXPE,6911250266.223907,5199000000,,Expedia Group
2020-03-31,2020,1,HLT,16476938655.853271,4307000000,,Hilton Worldwide
2020-03-31,2020,1,MAR,20290435087.012695,10571000000,,Marriott International
2020-03-31,2020,1,NCLH,4819199696.773529,1279908000,,Norwegian Cruise Line Holdings
2020-03-31,2020,1,RCL,8629541658.623047,2208805000,,Royal Caribbean Group
2020-06-30,2020,2,BKNG,52324614100.90332,6796000000,,Booking Holdings
2020-06-30,2020,2,CCL,18951307288.05542,5594000000,,Carnival
2020-06-30,2020,2,EXPE,10096050225.17395,5199000000,,Expedia Group
2020-06-30,2020,2,HLT,17734918744.354248,4307000000,,Hilton Worldwide
2020-06-30,2020,2,MAR,23252230519.501953,10571000000,,Marriott International
2020-06-30,2020,2,NCLH,7224402574.188232,1279908000,,Norwegian Cruise Line Holdings
2020-06-30,2020,2,RCL,13492879291.02246,2208805000,,Royal Caribbean Group
2020-09-30,2020,3,BKNG,56213286465.05127,6796000000,,Booking Holdings
2020-09-30,2020,3,CCL,17520149152.22168,5594000000,,Carnival
2020-09-30,2020,3,EXPE,11261641169.86084,5199000000,,Expedia Group
2020-09-30,2020,3,HLT,20601000209.198,4307000000,,Hilton Worldwide
2020-09-30,2020,3,MAR,25110128946.081055,10571000000,,Marriott International
2020-09-30,2020,3,NCLH,7523404148.376465,1279908000,,Norwegian Cruise Line Holdings
2020-09-30,2020,3,RCL,17363700295.189453,2208805000,,Royal Caribbean Group
2020-12-31,2020,4,ABNB,63546343746.63574,3378199000,,Airbnb
2020-12-31,2020,4,BKNG,73188544301.83105,6796000000,,Booking Holdings
2020-12-31,2020,4,CCL,24999105423.88916,5594000000,,Carnival
2020-12-31,2020,4,EXPE,16261764450.3479,5199000000,,Expedia Group
2020-12-31,2020,4,HLT,26864359967.193604,4307000000,,Hilton Worldwide
2020-12-31,2020,4,MAR,35780172906.20703,10571000000,,Marriott International
2020-12-31,2020,4,NCLH,11181774574.188232,1279908000,,Norwegian Cruise Line Holdings
2020-12-31,2020,4,RCL,20035452859.958984,2208805000,,Royal Caribbean Group
2021-03-31,2021,1,ABNB,81354902933.3086,5992000000,,Airbnb
2021-03-31,2021,1,BKNG,76559010095.4834,10958000000,,Booking Holdings
2021-03-31,2021,1,CCL,30631407456.66504,1908000000,,Carnival
2021-03-31,2021,1,EXPE,21140294160.27832,8598000000,,Expedia Group
2021-03-31,2021,1,HLT,29196823022.003178,5788000000,,Hilton Worldwide
2021-03-31,2021,1,MAR,40171324020.166016,13857000000,,Marriott International
2021-03-31,2021,1,NCLH,12131543787.094116,647986000,,Norwegian Cruise Line Holdings
2021-03-31,2021,1,RCL,22964720036.958984,1532133000,,Royal Caribbean Group
2021-06-30,2021,2,ABNB,66290782290.67285,5992000000,,Airbnb
2021-06-30,2021,2,BKNG,71901077823.68164,10958000000,,Booking Holdings
