Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,LEN,12490940916.68994,22259561000,,Lennar
2019-09-30,2019,3,NVR,11389514617.207031,7400806000,,"NVR, Inc."
2019-09-30,2019,3,PHM,7097159799.90387,10212957000,,PulteGroup
2019-12-31,2019,4,LEN,12485688226.534424,22259561000,,Lennar
2019-12-31,2019,4,NVR,11668510961.513672,7400806000,,"NVR, Inc."
2019-12-31,2019,4,PHM,7556717500.442505,10212957000,,PulteGroup
2020-03-31,2020,1,DHI,10510825078.455566,20311100000,,D. R. Horton
2020-03-31,2020,1,LEN,8565360328.613892,22488854000,,Lennar
2020-03-31,2020,1,NVR,7871445075.927734,7545853000,,"NVR, Inc."
2020-03-31,2020,1,PHM,4361870488.7161255,11036082000,,PulteGroup
2020-06-30,2020,2,DHI,17205766882.867188,20311100000,,D. R. Horton
2020-06-30,2020,2,LEN,13857036631.8761,22488854000,,Lennar
2020-06-30,2020,2,NVR,9984418950.0,7545853000,,"NVR, Inc."
2020-06-30,2020,2,PHM,6672334233.123779,11036082000,,PulteGroup
2020-09-30,2020,3,DHI,23526560481.969727,20311100000,,D. R. Horton
2020-09-30,2020,3,LEN,18403201700.466064,22488854000,,Lennar
2020-09-30,2020,3,NVR,12510190064.648438,7545853000,,"NVR, Inc."
2020-09-30,2020,3,PHM,9100201602.027891,11036082000,,PulteGroup
2020-12-31,2020,4,DHI,21501332350.85254,20311100000,,D. R. Horton
2020-12-31,2020,4,LEN,17226956208.394775,22488854000,,Lennar
2020-12-31,2020,4,NVR,12500201785.927734,7545853000,,"NVR, Inc."
2020-12-31,2020,4,PHM,8505277295.570374,11036082000,,PulteGroup
2021-03-31,2021,1,DHI,27871054344.595703,27774200000,,D. R. Horton
2021-03-31,2021,1,LEN,22944074906.913574,27130676000,,Lennar
2021-03-31,2021,1,NVR,14433724746.972656,8959750000,,"NVR, Inc."
2021-03-31,2021,1,PHM,10373358518.836975,13926882000,,PulteGroup
2021-06-30,2021,2,DHI,28317773158.679688,27774200000,,D. R. Horton
2021-06-30,2021,2,LEN,22572225255.64746,27130676000,,Lennar
2021-06-30,2021,2,NVR,15237593805.585938,8959750000,,"NVR, Inc."
2021-06-30,2021,2,PHM,10821834575.202942,13926882000,,PulteGroup
2021-09-30,2021,3,DHI,26367999375.845703,27774200000,,D. R. Horton
2021-09-30,2021,3,LEN,21337699134.82324,27130676000,,Lennar
2021-09-30,2021,3,NVR,14688486069.765623,8959750000,,"NVR, Inc."
2021-09-30,2021,3,PHM,9132959145.606997,13926882000,,PulteGroup
2021-12-31,2021,4,DHI,34129844454.10742,27774200000,,D. R. Horton
2021-12-31,2021,4,LEN,26528182353.12964,27130676000,,Lennar
2021-12-31,2021,4,NVR,18104068974.64844,8959750000,,"NVR, Inc."
2021-12-31,2021,4,PHM,11399563361.793518,13926882000,,PulteGroup
2022-03-31,2022,1,DHI,23511109670.20215,33480000000,,D. R. Horton
2022-03-31,2022,1,LEN,18608539434.04468,33671010000,,Lennar
2022-03-31,2022,1,NVR,13687179267.441406,10538287000,,"NVR, Inc."
2022-03-31,2022,1,PHM,8383329140.823364,16228995000,,PulteGroup
2022-06-30,2022,2,DHI,20952042395.80078,33480000000,,D. R. Horton
2022-06-30,2022,2,LEN,16257646302.578611,33671010000,,Lennar
2022-06-30,2022,2,NVR,12268204134.072266,10538287000,,"NVR, Inc."
2022-06-30,2022,2,PHM,7956228570.777893,16228995000,,PulteGroup
2022-09-30,2022,3,DHI,21384116312.458984,33480000000,,D. R. Horton
2022-09-30,2022,3,LEN,17258164439.291016,33671010000,,Lennar
2022-09-30,2022,3,NVR,12215934909.765623,10538287000,,"NVR, Inc."
2022-09-30,2022,3,PHM,7556956892.120361,16228995000,,PulteGroup
2022-12-31,2022,4,DHI,28385116448.817383,33480000000,,D. R. Horton
2022-12-31,2022,4,LEN,21051559612.931396,33671010000,,Lennar
2022-12-31,2022,4,NVR,14132391849.765623,10538287000,,"NVR, Inc."
2022-12-31,2022,4,PHM,9208024083.129885,16228995000,,PulteGroup
2023-03-31,2023,1,DHI,31186098937.161133,35460400000,,D. R. Horton
2023-03-31,2023,1,LEN,24542975206.33374,34233366000,53.79,Lennar
2023-03-31,2023,1,NVR,17072521317.67578,9534889000,28.84,"NVR, Inc."
2023-03-31,2023,1,PHM,11820391244.018557,16061578000,57.27,PulteGroup
2023-06-30,2023,2,DHI,38937533876.48633,35460400000,,D. R. Horton
2023-06-30,2023,2,LEN,29357819111.381836,34233366000,53.79,Lennar
2023-06-30,2023,2,NVR,19457537964.64844,9534889000,28.84,"NVR, Inc."
2023-06-30,2023,2,PHM,15789272129.80652,16061578000,57.27,PulteGroup
2023-09-30,2023,3,DHI,34457463466.82715,35460400000,,D. R. Horton
2023-09-30,2023,3,LEN,26372986584.785156,34233366000,53.79,Lennar
2023-09-30,2023,3,NVR,18270835005.585938,9534889000,28.84,"NVR, Inc."
2023-09-30,2023,3,PHM,15082146665.05432,16061578000,57.27,PulteGroup
2023-12-31,2023,4,DHI,48842863890.93945,35460400000,,D. R. Horton
2023-12-31,2023,4,LEN,35139527861.47998,34233366000,53.79,Lennar
2023-12-31,2023,4,NVR,21448539344.414062,9534889000,28.84,"NVR, Inc."
2023-12-31,2023,4,PHM,21064455509.552,16061578000,57.27,PulteGroup
