Date,Year,Quarter,Ticker,MarketCap,Revenue,Revenue_YoY_Growth,Company_Name
2019-09-30,2019,3,CHRW,8825238039.169312,15309508000,,C.H. Robinson
2019-09-30,2019,3,EXPD,9808269923.64502,8175426000,,Expeditors International
2019-09-30,2019,3,UPS,74065283413.41406,74094000000,,United Parcel Service
2019-12-31,2019,4,CHRW,8193875871.505737,15309508000,,C.H. Robinson
2019-12-31,2019,4,EXPD,10369173508.117676,8175426000,,Expeditors International
2019-12-31,2019,4,UPS,72923432918.67969,74094000000,,United Parcel Service
2020-03-31,2020,1,CHRW,6986840599.861145,16207106000,,C.H. Robinson
2020-03-31,2020,1,EXPD,8867357108.184814,10116481000,,Expeditors International
2020-03-31,2020,1,FDX,27412455444.48633,69217000000,,FedEx
2020-03-31,2020,1,UPS,58773355493.17578,84628000000,,United Parcel Service
2020-06-30,2020,2,CHRW,8395189252.967834,16207106000,,C.H. Robinson
2020-06-30,2020,2,EXPD,10175961091.4917,10116481000,,Expeditors International
2020-06-30,2020,2,FDX,31850715455.09082,69217000000,,FedEx
2020-06-30,2020,2,UPS,70680325775.59766,84628000000,,United Parcel Service
2020-09-30,2020,3,CHRW,10907118551.40686,16207106000,,C.H. Robinson
2020-09-30,2020,3,EXPD,12113728211.120604,10116481000,,Expeditors International
2020-09-30,2020,3,FDX,57295724982.8916,69217000000,,FedEx
2020-09-30,2020,3,UPS,106606326220.65623,84628000000,,United Parcel Service
2020-12-31,2020,4,CHRW,10074507934.22699,16207106000,,C.H. Robinson
2020-12-31,2020,4,EXPD,12802816756.958008,10116481000,,Expeditors International
2020-12-31,2020,4,FDX,59273333627.23535,69217000000,,FedEx
2020-12-31,2020,4,UPS,108395725289.02344,84628000000,,United Parcel Service
2021-03-31,2021,1,CHRW,10298428454.818726,23102138000,,C.H. Robinson
2021-03-31,2021,1,EXPD,14496218578.918455,16523517000,,Expeditors International
2021-03-31,2021,1,FDX,65017455676.9668,83959000000,,FedEx
2021-03-31,2021,1,UPS,110111971735.2422,97287000000,,United Parcel Service
2021-06-30,2021,2,CHRW,10162726099.090576,23102138000,,C.H. Robinson
2021-06-30,2021,2,EXPD,17121109249.267578,16523517000,,Expeditors International
2021-06-30,2021,2,FDX,68457527805.04883,83959000000,,FedEx
2021-06-30,2021,2,UPS,135359067584.4375,97287000000,,United Parcel Service
2021-09-30,2021,3,CHRW,9493369724.80774,23102138000,,C.H. Robinson
2021-09-30,2021,3,EXPD,16110883900.878906,16523517000,,Expeditors International
2021-09-30,2021,3,FDX,50462606642.60449,83959000000,,FedEx
2021-09-30,2021,3,UPS,119147631849.46094,97287000000,,United Parcel Service
2021-12-31,2021,4,CHRW,11871228082.65686,23102138000,,C.H. Robinson
2021-12-31,2021,4,EXPD,18244567441.28418,16523517000,,Expeditors International
2021-12-31,2021,4,FDX,59700332224.10254,83959000000,,FedEx
2021-12-31,2021,4,UPS,140935049483.9375,97287000000,,United Parcel Service
2022-03-31,2022,1,CHRW,11943868893.356323,24696625000,,C.H. Robinson
2022-03-31,2022,1,EXPD,14015263597.41211,17071284000,,Expeditors International
2022-03-31,2022,1,FDX,53591996058.975586,93512000000,,FedEx
2022-03-31,2022,1,UPS,142038599475.35938,100338000000,,United Parcel Service
2022-06-30,2022,2,CHRW,11297869081.077576,24696625000,,C.H. Robinson
2022-06-30,2022,2,EXPD,13321526343.017578,17071284000,,Expeditors International
2022-06-30,2022,2,FDX,52774097798.44531,93512000000,,FedEx
2022-06-30,2022,2,UPS,121935165246.57812,100338000000,,United Parcel Service
2022-09-30,2022,3,CHRW,10785891510.429382,24696625000,,C.H. Robinson
2022-09-30,2022,3,EXPD,12070840056.82373,17071284000,,Expeditors International
2022-09-30,2022,3,FDX,34750768717.89551,93512000000,,FedEx
2022-09-30,2022,3,UPS,108715677337.3828,100338000000,,United Parcel Service
2022-12-31,2022,4,CHRW,10316725736.045835,24696625000,,C.H. Robinson
2022-12-31,2022,4,EXPD,14288828295.34912,17071284000,,Expeditors International
2022-12-31,2022,4,FDX,40812067782.92578,93512000000,,FedEx
2022-12-31,2022,4,UPS,118087939951.8672,100338000000,,United Parcel Service
2023-03-31,2023,1,CHRW,11265887392.27295,17596443000,14.94,C.H. Robinson
2023-03-31,2023,1,EXPD,15141320068.29834,9300110000,13.76,Expeditors International
2023-03-31,2023,1,FDX,54139933351.819336,90155000000,,FedEx
2023-03-31,2023,1,UPS,132936304074.05469,90958000000,22.76,United Parcel Service
2023-06-30,2023,2,CHRW,10766218934.516909,17596443000,14.94,C.H. Robinson
2023-06-30,2023,2,EXPD,16755622293.33496,9300110000,13.76,Expeditors International
2023-06-30,2023,2,FDX,59069844205.45703,90155000000,,FedEx
2023-06-30,2023,2,UPS,124015556629.59377,90958000000,22.76,United Parcel Service
2023-09-30,2023,3,CHRW,9892005878.562927,17596443000,14.94,C.H. Robinson
2023-09-30,2023,3,EXPD,15856492856.384275,9300110000,13.76,Expeditors International
2023-09-30,2023,3,FDX,63437431131.609375,90155000000,,FedEx
2023-09-30,2023,3,UPS,108817198222.76562,90958000000,22.76,United Parcel Service
2023-12-31,2023,4,CHRW,9996624770.736694,17596443000,14.94,C.H. Robinson
2023-12-31,2023,4,EXPD,17697439113.342285,9300110000,13.76,Expeditors International
2023-12-31,2023,4,FDX,60862432302.86426,90155000000,,FedEx
2023-12-31,2023,4,UPS,111052153117.10938,90958000000,22.76,United Parcel Service
2024-03-31,2024,1,FDX,70061755001.89453,87693000000,26.69,FedEx
2024-06-30,2024,2,FDX,72900630582.79492,87693000000,26.69,FedEx
2024-09-30,2024,3,FDX,65368617807.94141,87693000000,26.69,FedEx
