date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,23894091000,,CBRE,CBRE Group
2020-12-31,4,2020,23826195000,,CBRE,CBRE Group
2021-12-31,4,2021,27746036000,,CBRE,CBRE Group
2022-12-31,4,2022,30828246000,,CBRE,CBRE Group
2023-12-31,4,2023,31949000000,33.71,CBRE,CBRE Group
2019-12-31,4,2019,1399719000,,CSGP,CoStar Group
2020-12-31,4,2020,1659019000,,CSGP,CoStar Group
2021-12-31,4,2021,1944135000,,CSGP,CoStar Group
2022-12-31,4,2022,2182399000,,CSGP,CoStar Group
2023-12-31,4,2023,2455000000,75.39,CSGP,CoStar Group
