date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,4805239000,,ABNB,Airbnb
2020-12-31,4,2020,3378199000,,ABNB,Airbnb
2021-12-31,4,2021,5992000000,,ABNB,Airbnb
2022-12-31,4,2022,8399000000,,ABNB,Airbnb
2023-12-31,4,2023,9917000000,106.38,ABNB,Airbnb
2019-12-31,4,2019,15066000000,,BKNG,Booking Holdings
2020-12-31,4,2020,6796000000,,BKNG,Booking Holdings
2021-12-31,4,2021,10958000000,,BKNG,Booking Holdings
2022-12-31,4,2022,17090000000,,BKNG,Booking Holdings
2023-12-31,4,2023,21365000000,41.81,BKNG,Booking Holdings
2019-11-30,4,2019,20825000000,,CCL,Carnival
2020-11-30,4,2020,5594000000,,CCL,Carnival
2021-11-30,4,2021,1908000000,,CCL,Carnival
2022-11-30,4,2022,12169000000,,CCL,Carnival
2023-11-30,4,2023,21593000000,3.69,CCL,Carnival
2019-12-31,4,2019,12067000000,,EXPE,Expedia Group
2020-12-31,4,2020,5199000000,,EXPE,Expedia Group
2021-12-31,4,2021,8598000000,,EXPE,Expedia Group
2022-12-31,4,2022,11667000000,,EXPE,Expedia Group
2023-12-31,4,2023,12839000000,6.4,EXPE,Expedia Group
2019-12-31,4,2019,9452000000,,HLT,Hilton Worldwide
2020-12-31,4,2020,4307000000,,HLT,Hilton Worldwide
2021-12-31,4,2021,5788000000,,HLT,Hilton Worldwide
2022-12-31,4,2022,8773000000,,HLT,Hilton Worldwide
2023-12-31,4,2023,10235000000,8.28,HLT,Hilton Worldwide
2019-12-31,4,2019,20972000000,,MAR,Marriott International
2020-12-31,4,2020,10571000000,,MAR,Marriott International
2021-12-31,4,2021,13857000000,,MAR,Marriott International
2022-12-31,4,2022,20773000000,,MAR,Marriott International
2023-12-31,4,2023,23713000000,13.07,MAR,Marriott International
2019-12-31,4,2019,6462376000,,NCLH,Norwegian Cruise Line Holdings
2020-12-31,4,2020,1279908000,,NCLH,Norwegian Cruise Line Holdings
2021-12-31,4,2021,647986000,,NCLH,Norwegian Cruise Line Holdings
2022-12-31,4,2022,4843760000,,NCLH,Norwegian Cruise Line Holdings
2023-12-31,4,2023,8549924000,32.3,NCLH,Norwegian Cruise Line Holdings
2019-12-31,4,2019,10950661000,,RCL,Royal Caribbean Group
2020-12-31,4,2020,2208805000,,RCL,Royal Caribbean Group
2021-12-31,4,2021,1532133000,,RCL,Royal Caribbean Group
2022-12-31,4,2022,8840540000,,RCL,Royal Caribbean Group
2023-12-31,4,2023,13900000000,26.93,RCL,Royal Caribbean Group
