date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,12754000000,,AMP,Ameriprise Financial
2020-12-31,4,2020,11899000000,,AMP,Ameriprise Financial
2021-12-31,4,2021,13489000000,,AMP,Ameriprise Financial
2022-12-31,4,2022,14271000000,,AMP,Ameriprise Financial
2023-12-31,4,2023,16096000000,26.2,AMP,Ameriprise Financial
2019-12-31,4,2019,14539000000,,BLK,BlackRock
2020-12-31,4,2020,16205000000,,BLK,BlackRock
2021-12-31,4,2021,19374000000,,BLK,BlackRock
2022-12-31,4,2022,17873000000,,BLK,BlackRock
2023-12-31,4,2023,17859000000,22.84,BLK,BlackRock
2019-12-31,4,2019,6173924000,,BX,Blackstone Inc.
2020-12-31,4,2020,5233168000,,BX,Blackstone Inc.
2021-12-31,4,2021,16652351000,,BX,Blackstone Inc.
2022-12-31,4,2022,7132632000,,BX,Blackstone Inc.
2023-12-31,4,2023,7683902000,24.46,BX,Blackstone Inc.
2019-12-31,4,2019,16088000000,,BK,BNY Mellon
2020-12-31,4,2020,15472000000,,BK,BNY Mellon
2021-12-31,4,2021,15633000000,,BK,BNY Mellon
2022-12-31,4,2022,16034000000,,BK,BNY Mellon
2023-12-31,4,2023,17383000000,8.05,BK,BNY Mellon
2020-09-30,3,2020,5566500000,,BEN,Franklin Resources
2021-09-30,3,2021,8425500000,,BEN,Franklin Resources
2022-09-30,3,2022,8275300000,,BEN,Franklin Resources
2023-09-30,3,2023,7849400000,,BEN,Franklin Resources
2019-12-31,4,2019,6117400000,,IVZ,Invesco
2020-12-31,4,2020,6145600000,,IVZ,Invesco
2021-12-31,4,2021,6894500000,,IVZ,Invesco
2022-12-31,4,2022,6048900000,,IVZ,Invesco
2023-12-31,4,2023,5716400000,-6.56,IVZ,Invesco
2019-12-31,4,2019,4220900000,,KKR,KKR
2020-12-31,4,2020,4230891000,,KKR,KKR
2021-12-31,4,2021,16105827000,,KKR,KKR
2022-12-31,4,2022,5565056000,,KKR,KKR
2023-12-31,4,2023,18663644000,342.17,KKR,KKR
2019-12-31,4,2019,6087600000,,NTRS,Northern Trust
2020-12-31,4,2020,5975800000,,NTRS,Northern Trust
2021-12-31,4,2021,6546000000,,NTRS,Northern Trust
2022-12-31,4,2022,6749200000,,NTRS,Northern Trust
2023-12-31,4,2023,6773500000,11.27,NTRS,Northern Trust
2019-12-31,4,2019,11756000000,,STT,State Street Corporation
2020-12-31,4,2020,11703000000,,STT,State Street Corporation
2021-12-31,4,2021,12027000000,,STT,State Street Corporation
2022-12-31,4,2022,12148000000,,STT,State Street Corporation
2023-12-31,4,2023,11945000000,1.61,STT,State Street Corporation
2019-12-31,4,2019,5617900000,,TROW,T. Rowe Price
2020-12-31,4,2020,6206700000,,TROW,T. Rowe Price
2021-12-31,4,2021,7671900000,,TROW,T. Rowe Price
2022-12-31,4,2022,6488400000,,TROW,T. Rowe Price
2023-12-31,4,2023,6460500000,15.0,TROW,T. Rowe Price
