date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,11013000000,,AON,Aon
2020-12-31,4,2020,11066000000,,AON,Aon
2021-12-31,4,2021,12193000000,,AON,Aon
2022-12-31,4,2022,12479000000,,AON,Aon
2023-12-31,4,2023,13376000000,21.46,AON,Aon
2019-12-31,4,2019,7195000000,,AJG,Arthur J. Gallagher & Co.
2020-12-31,4,2020,7003600000,,AJG,Arthur J. Gallagher & Co.
2021-12-31,4,2021,8209400000,,AJG,Arthur J. Gallagher & Co.
2022-12-31,4,2022,8550600000,,AJG,Arthur J. Gallagher & Co.
2023-12-31,4,2023,10071900000,39.98,AJG,Arthur J. Gallagher & Co.
2019-12-31,4,2019,2384700000,,BRO,Brown & Brown
2020-12-31,4,2020,2606100000,,BRO,Brown & Brown
2021-12-31,4,2021,3047500000,,BRO,Brown & Brown
2022-12-31,4,2022,3573400000,,BRO,Brown & Brown
2023-12-31,4,2023,4257100000,78.52,BRO,Brown & Brown
2019-12-31,4,2019,2516605000,,ERIE,Erie Indemnity
2020-12-31,4,2020,2569356000,,ERIE,Erie Indemnity
2021-12-31,4,2021,2701309000,,ERIE,Erie Indemnity
2022-12-31,4,2022,2840756000,,ERIE,Erie Indemnity
2023-12-31,4,2023,3268940000,29.89,ERIE,Erie Indemnity
2019-12-31,4,2019,16652000000,,MMC,Marsh McLennan
2020-12-31,4,2020,17224000000,,MMC,Marsh McLennan
2021-12-31,4,2021,19820000000,,MMC,Marsh McLennan
2022-12-31,4,2022,20720000000,,MMC,Marsh McLennan
2023-12-31,4,2023,22736000000,36.54,MMC,Marsh McLennan
2019-12-31,4,2019,9039000000,,WTW,Willis Towers Watson
2020-12-31,4,2020,9352000000,,WTW,Willis Towers Watson
2021-12-31,4,2021,8998000000,,WTW,Willis Towers Watson
2022-12-31,4,2022,8866000000,,WTW,Willis Towers Watson
2023-12-31,4,2023,9483000000,4.91,WTW,Willis Towers Watson
