date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,2528249000,,CZR,Caesars Entertainment
2020-12-31,4,2020,3474000000,,CZR,Caesars Entertainment
2021-12-31,4,2021,9570000000,,CZR,Caesars Entertainment
2022-12-31,4,2022,10821000000,,CZR,Caesars Entertainment
2023-12-31,4,2023,11528000000,355.97,CZR,Caesars Entertainment
2019-12-31,4,2019,12127000000,,LVS,Las Vegas Sands
2020-12-31,4,2020,2940000000,,LVS,Las Vegas Sands
2021-12-31,4,2021,4234000000,,LVS,Las Vegas Sands
2022-12-31,4,2022,4110000000,,LVS,Las Vegas Sands
2023-12-31,4,2023,10372000000,-14.47,LVS,Las Vegas Sands
2019-12-31,4,2019,12899672000,,MGM,MGM Resorts
2020-12-31,4,2020,5162082000,,MGM,MGM Resorts
2021-12-31,4,2021,9680140000,,MGM,MGM Resorts
2022-12-31,4,2022,13127485000,,MGM,MGM Resorts
2023-12-31,4,2023,16164249000,25.31,MGM,MGM Resorts
2019-12-31,4,2019,6611099000,,WYNN,Wynn Resorts
2020-12-31,4,2020,2095861000,,WYNN,Wynn Resorts
2021-12-31,4,2021,3763664000,,WYNN,Wynn Resorts
2022-12-31,4,2022,3756825000,,WYNN,Wynn Resorts
2023-12-31,4,2023,6531897000,-1.2,WYNN,Wynn Resorts
