date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,3589427000,,ALB,Albemarle Corporation
2020-12-31,4,2020,3128909000,,ALB,Albemarle Corporation
2021-12-31,4,2021,3327957000,,ALB,Albemarle Corporation
2022-12-31,4,2022,7320104000,,ALB,Albemarle Corporation
2023-12-31,4,2023,9617203000,167.93,ALB,Albemarle Corporation
2019-12-31,4,2019,6297000000,,CE,Celanese
2020-12-31,4,2020,5655000000,,CE,Celanese
2021-12-31,4,2021,8537000000,,CE,Celanese
2022-12-31,4,2022,9673000000,,CE,Celanese
2023-12-31,4,2023,10940000000,73.73,CE,Celanese
2019-12-31,4,2019,21512000000,,DD,DuPont
2020-12-31,4,2020,20397000000,,DD,DuPont
2021-12-31,4,2021,12566000000,,DD,DuPont
2022-12-31,4,2022,13017000000,,DD,DuPont
2023-12-31,4,2023,12068000000,-43.9,DD,DuPont
2019-12-31,4,2019,9273000000,,EMN,Eastman Chemical Company
2020-12-31,4,2020,8473000000,,EMN,Eastman Chemical Company
2021-12-31,4,2021,10476000000,,EMN,Eastman Chemical Company
2022-12-31,4,2022,10580000000,,EMN,Eastman Chemical Company
2023-12-31,4,2023,9198000000,-0.81,EMN,Eastman Chemical Company
2019-12-31,4,2019,12562000000,,ECL,Ecolab
2020-12-31,4,2020,11790200000,,ECL,Ecolab
2021-12-31,4,2021,12733100000,,ECL,Ecolab
2022-12-31,4,2022,14187800000,,ECL,Ecolab
2023-12-31,4,2023,15320200000,21.96,ECL,Ecolab
2019-12-31,4,2019,5140084000,,IFF,International Flavors & Fragrances
2020-12-31,4,2020,5084239000,,IFF,International Flavors & Fragrances
2021-12-31,4,2021,11656000000,,IFF,International Flavors & Fragrances
2022-12-31,4,2022,12440000000,,IFF,International Flavors & Fragrances
2023-12-31,4,2023,11479000000,123.32,IFF,International Flavors & Fragrances
2019-12-31,4,2019,34727000000,,LYB,LyondellBasell
2020-12-31,4,2020,27753000000,,LYB,LyondellBasell
2021-12-31,4,2021,46173000000,,LYB,LyondellBasell
2022-12-31,4,2022,50451000000,,LYB,LyondellBasell
2023-12-31,4,2023,41107000000,18.37,LYB,LyondellBasell
2019-12-31,4,2019,15146000000,,PPG,PPG Industries
2020-12-31,4,2020,13834000000,,PPG,PPG Industries
2021-12-31,4,2021,16802000000,,PPG,PPG Industries
2022-12-31,4,2022,17652000000,,PPG,PPG Industries
2023-12-31,4,2023,18246000000,20.47,PPG,PPG Industries
2019-12-31,4,2019,17900800000,,SHW,Sherwin-Williams
2020-12-31,4,2020,18361700000,,SHW,Sherwin-Williams
2021-12-31,4,2021,19944600000,,SHW,Sherwin-Williams
2022-12-31,4,2022,22148900000,,SHW,Sherwin-Williams
2023-12-31,4,2023,23051900000,28.78,SHW,Sherwin-Williams
