date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,33266000000,,ABBV,AbbVie
2020-12-31,4,2020,45804000000,,ABBV,AbbVie
2021-12-31,4,2021,56197000000,,ABBV,AbbVie
2022-12-31,4,2022,58054000000,,ABBV,AbbVie
2023-12-31,4,2023,54318000000,63.28,ABBV,AbbVie
2019-12-31,4,2019,23362000000,,AMGN,Amgen
2020-12-31,4,2020,25424000000,,AMGN,Amgen
2021-12-31,4,2021,25979000000,,AMGN,Amgen
2022-12-31,4,2022,26323000000,,AMGN,Amgen
2023-12-31,4,2023,28190000000,20.67,AMGN,Amgen
2019-12-31,4,2019,14377900000,,BIIB,Biogen
2020-12-31,4,2020,13444600000,,BIIB,Biogen
2021-12-31,4,2021,10981700000,,BIIB,Biogen
2022-12-31,4,2022,10173400000,,BIIB,Biogen
2023-12-31,4,2023,9835600000,-31.59,BIIB,Biogen
2019-12-31,4,2019,22449000000,,GILD,Gilead Sciences
2020-12-31,4,2020,24689000000,,GILD,Gilead Sciences
2021-12-31,4,2021,27305000000,,GILD,Gilead Sciences
2022-12-31,4,2022,27281000000,,GILD,Gilead Sciences
2023-12-31,4,2023,27116000000,20.79,GILD,Gilead Sciences
2019-12-31,4,2019,2158759000,,INCY,Incyte
2020-12-31,4,2020,2666702000,,INCY,Incyte
2021-12-31,4,2021,2986267000,,INCY,Incyte
2022-12-31,4,2022,3394635000,,INCY,Incyte
2023-12-31,4,2023,3695649000,71.19,INCY,Incyte
2019-12-31,4,2019,48036000,,MRNA,Moderna
2020-12-31,4,2020,274490000,,MRNA,Moderna
2021-12-31,4,2021,17736000000,,MRNA,Moderna
2022-12-31,4,2022,19263000000,,MRNA,Moderna
2023-12-31,4,2023,6848000000,14155.97,MRNA,Moderna
2019-12-31,4,2019,7863400000,,REGN,Regeneron Pharmaceuticals
2020-12-31,4,2020,8497100000,,REGN,Regeneron Pharmaceuticals
2021-12-31,4,2021,16071700000,,REGN,Regeneron Pharmaceuticals
2022-12-31,4,2022,12172900000,,REGN,Regeneron Pharmaceuticals
2023-12-31,4,2023,13117200000,66.81,REGN,Regeneron Pharmaceuticals
2019-12-31,4,2019,4162821000,,VRTX,Vertex Pharmaceuticals
2020-12-31,4,2020,6205683000,,VRTX,Vertex Pharmaceuticals
2021-12-31,4,2021,7574400000,,VRTX,Vertex Pharmaceuticals
2022-12-31,4,2022,8930700000,,VRTX,Vertex Pharmaceuticals
2023-12-31,4,2023,9869200000,137.08,VRTX,Vertex Pharmaceuticals
