date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,2496100000,,CBOE,Cboe Global Markets
2020-12-31,4,2020,3427100000,,CBOE,Cboe Global Markets
2021-12-31,4,2021,3494800000,,CBOE,Cboe Global Markets
2022-12-31,4,2022,3958500000,,CBOE,Cboe Global Markets
2023-12-31,4,2023,3773500000,51.18,CBOE,Cboe Global Markets
2019-12-31,4,2019,4868000000,,CME,CME Group
2020-12-31,4,2020,4883600000,,CME,CME Group
2021-12-31,4,2021,4689700000,,CME,CME Group
2022-12-31,4,2022,5019400000,,CME,CME Group
2023-12-31,4,2023,5578900000,14.6,CME,CME Group
2020-08-31,3,2020,1494111000,,FDS,FactSet
2021-08-31,3,2021,1591445000,,FDS,FactSet
2022-08-31,3,2022,1843892000,,FDS,FactSet
2023-08-31,3,2023,2085508000,,FDS,FactSet
2019-12-31,4,2019,6547000000,,ICE,Intercontinental Exchange
2020-12-31,4,2020,8244000000,,ICE,Intercontinental Exchange
2021-12-31,4,2021,9168000000,,ICE,Intercontinental Exchange
2022-12-31,4,2022,9636000000,,ICE,Intercontinental Exchange
2023-12-31,4,2023,9903000000,51.26,ICE,Intercontinental Exchange
2019-12-31,4,2019,511352000,,MKTX,MarketAxess
2020-12-31,4,2020,689125000,,MKTX,MarketAxess
2021-12-31,4,2021,698951000,,MKTX,MarketAxess
2022-12-31,4,2022,718300000,,MKTX,MarketAxess
2023-12-31,4,2023,752547000,47.17,MKTX,MarketAxess
2019-12-31,4,2019,4829000000,,MCO,Moody's Corporation
2020-12-31,4,2020,5371000000,,MCO,Moody's Corporation
2021-12-31,4,2021,6218000000,,MCO,Moody's Corporation
2022-12-31,4,2022,5468000000,,MCO,Moody's Corporation
2023-12-31,4,2023,5916000000,22.51,MCO,Moody's Corporation
2019-12-31,4,2019,1557796000,,MSCI,MSCI
2020-12-31,4,2020,1695390000,,MSCI,MSCI
2021-12-31,4,2021,2043544000,,MSCI,MSCI
2022-12-31,4,2022,2248598000,,MSCI,MSCI
2023-12-31,4,2023,2528920000,62.34,MSCI,MSCI
2019-12-31,4,2019,4262000000,,NDAQ,"Nasdaq, Inc."
2020-12-31,4,2020,5627000000,,NDAQ,"Nasdaq, Inc."
2021-12-31,4,2021,5886000000,,NDAQ,"Nasdaq, Inc."
2022-12-31,4,2022,6226000000,,NDAQ,"Nasdaq, Inc."
2023-12-31,4,2023,6064000000,42.28,NDAQ,"Nasdaq, Inc."
2019-12-31,4,2019,6699000000,,SPGI,S&P Global
2020-12-31,4,2020,7442000000,,SPGI,S&P Global
2021-12-31,4,2021,8297000000,,SPGI,S&P Global
2022-12-31,4,2022,11181000000,,SPGI,S&P Global
2023-12-31,4,2023,12497000000,86.55,SPGI,S&P Global
