date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,11474000000,,BALL,Ball Corporation
2020-12-31,4,2020,11781000000,,BALL,Ball Corporation
2021-12-31,4,2021,13811000000,,BALL,Ball Corporation
2022-12-31,4,2022,15349000000,,BALL,Ball Corporation
2023-12-31,4,2023,14029000000,22.27,BALL,Ball Corporation
