date,quarter,year,revenue,revenue_yoy_growth,ticker,company_name
2019-12-31,4,2019,2992700000,,AOS,A. O. Smith
2020-12-31,4,2020,2895300000,,AOS,A. O. Smith
2021-12-31,4,2021,3538900000,,AOS,A. O. Smith
2022-12-31,4,2022,3753900000,,AOS,A. O. Smith
2023-12-31,4,2023,3852800000,28.74,AOS,A. O. Smith
2019-12-31,4,2019,2854000000,,ALLE,Allegion
2020-12-31,4,2020,2719900000,,ALLE,Allegion
2021-12-31,4,2021,2867400000,,ALLE,Allegion
2022-12-31,4,2022,3271900000,,ALLE,Allegion
2023-12-31,4,2023,3650800000,27.92,ALLE,Allegion
2019-12-31,4,2019,7280431000,,BLDR,Builders FirstSource
2020-12-31,4,2020,8558874000,,BLDR,Builders FirstSource
2021-12-31,4,2021,19893856000,,BLDR,Builders FirstSource
2022-12-31,4,2022,22726418000,,BLDR,Builders FirstSource
2023-12-31,4,2023,17097330000,134.84,BLDR,Builders FirstSource
2019-12-31,4,2019,18608000000,,CARR,Carrier Global
2020-12-31,4,2020,17456000000,,CARR,Carrier Global
2021-12-31,4,2021,20613000000,,CARR,Carrier Global
2022-12-31,4,2022,20421000000,,CARR,Carrier Global
2023-12-31,4,2023,22098000000,18.76,CARR,Carrier Global
2020-09-30,3,2020,22317000000,,JCI,Johnson Controls
2021-09-30,3,2021,23668000000,,JCI,Johnson Controls
2022-09-30,3,2022,25299000000,,JCI,Johnson Controls
2023-09-30,3,2023,26793000000,,JCI,Johnson Controls
2019-12-31,4,2019,6707000000,,MAS,Masco
2020-12-31,4,2020,7188000000,,MAS,Masco
2021-12-31,4,2021,8375000000,,MAS,Masco
2022-12-31,4,2022,8680000000,,MAS,Masco
2023-12-31,4,2023,7967000000,18.79,MAS,Masco
2019-12-31,4,2019,16598900000,,TT,Trane Technologies
2020-12-31,4,2020,12454700000,,TT,Trane Technologies
2021-12-31,4,2021,14136400000,,TT,Trane Technologies
2022-12-31,4,2022,15991700000,,TT,Trane Technologies
2023-12-31,4,2023,17677600000,6.5,TT,Trane Technologies
