Date,Sector_Index,Simple_Avg_Index
2019-09-30 00:00:00-04:00,4.9066788102805035,-21.012573638380715
2019-12-31 00:00:00-05:00,8.814791000226597,-16.948866531839393
2020-03-31 00:00:00-04:00,-2.792584816120577,-28.708815134853026
2020-06-30 00:00:00-04:00,9.024039747142046,-17.583459011770117
2020-09-30 00:00:00-04:00,21.216343847852055,19.808868061365768
2020-12-31 00:00:00-05:00,21.218123934206798,23.16194900524651
2021-03-31 00:00:00-04:00,67.2861004904682,72.41872871407547
2021-06-30 00:00:00-04:00,38.23414983387642,41.98801792394936
2021-09-30 00:00:00-04:00,7.242637676616028,10.422073566375033
2021-12-31 00:00:00-05:00,24.620315441023273,25.423505515300977
2022-03-31 00:00:00-04:00,20.880240716182144,17.376763498559235
2022-06-30 00:00:00-04:00,-4.99257158259896,-7.420930968837595
2022-09-30 00:00:00-04:00,-3.375815263546538,-6.210299071444851
2022-12-31 00:00:00-05:00,-16.022795949291755,-16.034627093911226
2023-03-31 00:00:00-04:00,-23.135538410399217,-22.550380901491607
2023-06-30 00:00:00-04:00,3.95420852520641,6.45354220048718
2023-09-30 00:00:00-04:00,7.477385668908034,6.8094421131231435
2023-12-31 00:00:00-05:00,15.322415585858048,11.161210021256958
2024-03-31 00:00:00-04:00,24.856197546791364,24.642851918291296
2024-06-30 00:00:00-04:00,6.8246535127475685,3.1867006660622543
2024-09-30 00:00:00-04:00,21.55914793088073,21.547993694718524
