Date,Sector_Index,Simple_Avg_Index
2019-09-30 00:00:00-04:00,23.554075086683373,48.744493594391244
2019-12-31 00:00:00-05:00,45.88213876124408,78.73325970878851
2020-03-31 00:00:00-04:00,16.83732421420838,30.99679766625238
2020-06-30 00:00:00-04:00,62.91370923848089,62.28298858879111
2020-09-30 00:00:00-04:00,82.41582180746828,54.75644910688938
2020-12-31 00:00:00-05:00,72.80539208706917,51.8780385689166
2021-03-31 00:00:00-04:00,118.35059005209057,112.11431769946492
2021-06-30 00:00:00-04:00,74.05320836021778,63.64824222038596
2021-09-30 00:00:00-04:00,49.37497777264139,43.47843692741927
2021-12-31 00:00:00-05:00,56.50299922160536,35.33996662886771
2022-03-31 00:00:00-04:00,37.21796695583015,12.936132612093234
2022-06-30 00:00:00-04:00,-9.48786157432312,-19.04216329731424
2022-09-30 00:00:00-04:00,-13.42815264222636,-20.010525338984586
2022-12-31 00:00:00-05:00,-24.47839868965006,-23.84810119710992
2023-03-31 00:00:00-04:00,14.029659656660401,9.263036807829959
2023-06-30 00:00:00-04:00,79.12816429661126,53.9980544003535
2023-09-30 00:00:00-04:00,78.08404027624866,48.94337764309846
2023-12-31 00:00:00-05:00,94.06420974427644,64.06119755809216
2024-03-31 00:00:00-04:00,72.76066211961698,42.97663046010103
2024-06-30 00:00:00-04:00,66.54904684151289,41.55853045477093
2024-09-30 00:00:00-04:00,73.65809092435113,45.6846235401755
