Date,Sector_Index,Simple_Avg_Index
2019-09-30 00:00:00-04:00,68.95701152702331,64.71968899852459
2019-12-31 00:00:00-05:00,44.55339905314546,41.17015056670782
2020-03-31 00:00:00-04:00,-12.706695619596895,-14.892543565109861
2020-06-30 00:00:00-04:00,-3.116874878377909,-13.297527636297074
2020-09-30 00:00:00-04:00,-36.21049546138872,-27.40397752761504
2020-12-31 00:00:00-05:00,-15.549671611764929,-10.224670681641415
2021-03-31 00:00:00-04:00,77.62734835498047,61.63305252898613
2021-06-30 00:00:00-04:00,57.33065450866405,57.354763945747045
2021-09-30 00:00:00-04:00,82.06609519291307,64.40036153797341
2021-12-31 00:00:00-05:00,42.19128507763871,33.08854848925176
2022-03-31 00:00:00-04:00,35.33986394186765,32.1305755258878
2022-06-30 00:00:00-04:00,10.312530775606952,10.443535805890939
2022-09-30 00:00:00-04:00,-9.728133067486638,-8.347939401613795
2022-12-31 00:00:00-05:00,5.156903575809276,-1.053790814958651
2023-03-31 00:00:00-04:00,-19.691082300409533,-20.218652806785425
2023-06-30 00:00:00-04:00,4.463906929645023,-3.275137805478904
2023-09-30 00:00:00-04:00,24.08448804814978,19.770731607200073
2023-12-31 00:00:00-05:00,17.1173805896796,22.363783140446884
2024-03-31 00:00:00-04:00,55.288897806672054,51.34959222677522
2024-06-30 00:00:00-04:00,31.53359557259401,30.923691298310775
2024-09-30 00:00:00-04:00,27.551972962061953,30.075805578774197
