MarketCap,Ticker,Date,Return
3860511627.0217896,FSLR,2020-03-31,-0.3556111157389804
5299371000.0,FSLR,2020-06-30,0.37271209414494777
7087239273.284912,FSLR,2020-09-30,0.33737367572206445
10590177163.970947,FSLR,2020-12-31,0.49425985995565735
9346163726.715088,FSLR,2021-03-31,-0.11746861435785438
9689819808.700562,FSLR,2021-06-30,0.0367697476776665
10219756581.985474,FSLR,2021-09-30,0.054690054484715755
9331175672.058105,FSLR,2021-12-31,-0.0869473654092392
8965036691.299438,FSLR,2022-03-31,-0.03923824752920024
7293861245.956421,FSLR,2022-06-30,-0.1864103296938976
14160562117.401123,FSLR,2022-09-30,0.9414356319502886
16036217101.226807,FSLR,2022-12-31,0.13245625196762467
23285115000.0,FSLR,2023-03-31,0.45203291106720145
20350654827.941895,FSLR,2023-06-30,-0.12602300534303157
17299501827.941895,FSLR,2023-09-30,-0.14992898389739773
18443952109.313965,FSLR,2023-12-31,0.06615510046211681
18071390726.715088,FSLR,2024-03-31,-0.02019965029136772
24137297398.773193,FSLR,2024-06-30,0.33566352273545963
26704547781.37207,FSLR,2024-09-30,0.10636030787478967
21143955000.0,FSLR,2024-12-31,-0.20822643494644377
