MarketCap,Ticker,Date,Return
109929359379.96387,T,2020-03-31,-0.24081808393479665
116672678141.12695,T,2020-06-30,0.06134229107853928
112578933094.72852,T,2020-09-30,-0.03508743530723324
116347449281.91602,T,2020-12-31,0.033474435079398956
125341264433.54688,T,2021-03-31,0.07730135217522793
121884565041.85938,T,2021-06-30,-0.027578303181392982
117177135966.00977,T,2021-09-30,-0.03862202793465208
109481868611.4043,T,2021-12-31,-0.0656720894495807
108013035505.47754,T,2022-03-31,-0.01341622247187102
128679267061.39258,T,2022-06-30,0.19133090241563488
95430877451.10254,T,2022-09-30,-0.25838186966379995
116563698280.58594,T,2022-12-31,0.22144636404827733
123642161248.06055,T,2023-03-31,0.06072613576857955
103899281849.74707,T,2023-06-30,-0.1596775662850456
99585681601.83398,T,2023-09-30,-0.0415171324682605
113380242315.4502,T,2023-12-31,0.1385195189883821
120860800321.55664,T,2024-03-31,0.06597761526469315
133379634275.125,T,2024-06-30,0.1035805978469555
155855269554.76953,T,2024-09-30,0.1685087487440815
157999885913.70703,T,2024-12-31,0.013760307014732298
