MarketCap,Ticker,Date,Return
59126320796.990234,NOW,2020-03-31,0.015089186517180497
83570760275.8164,NOW,2020-06-30,0.4134273729420095
100063741120.0,NOW,2020-09-30,0.19735348571378641
113563060395.44922,NOW,2020-12-31,0.13490720139336343
103181187846.89844,NOW,2021-03-31,-0.0914194502367146
113381500435.08203,NOW,2021-06-30,0.098858258962079
128384878641.46875,NOW,2021-09-30,0.13232650960530457
133922419654.89844,NOW,2021-12-31,0.04313234605216998
114895872697.10156,NOW,2022-03-31,-0.1420714097521979
98107853769.17383,NOW,2022-06-30,-0.14611507388246892
77907356326.89844,NOW,2022-09-30,-0.20590092093750934
80106696217.17383,NOW,2022-12-31,0.0282301953752222
95879632774.0918,NOW,2023-03-31,0.19689910209449457
115943953949.79688,NOW,2023-06-30,0.2092657282384458
115322950381.65234,NOW,2023-09-30,-0.005356066849448893
145760889663.26562,NOW,2023-12-31,0.2639365293801563
157296079737.83594,NOW,2024-03-31,0.07913775842901827
162303384570.71484,NOW,2024-06-30,0.03183362764809239
184527857497.10156,NOW,2024-09-30,0.1369316664909328
196001142400.0,NOW,2024-12-31,0.06217643806479822
