MarketCap,Ticker,Date,Return
4239199000.2441406,CF,2020-03-31,-0.42610956258793575
4439866941.2612915,CF,2020-06-30,0.04733628711593729
4887294450.98877,CF,2020-09-30,0.10077498169356658
6222378036.499023,CF,2020-12-31,0.27317437058455685
7345593812.1032715,CF,2021-03-31,0.18051230076599745
8375037114.639282,CF,2021-06-30,0.140144327180167
9142327210.69336,CF,2021-09-30,0.09161632188027924
11647278143.157959,CF,2021-12-31,0.27399488934662863
17025707241.210938,CF,2022-03-31,0.46177562104606107
14220430013.885498,CF,2022-06-30,-0.1647671481473164
16028059577.48413,CF,2022-09-30,0.12711497203907185
14243361482.391357,CF,2022-12-31,-0.11134835670313326
12174632880.096436,CF,2023-03-31,-0.14524159938315329
11728864622.497559,CF,2023-06-30,-0.03661451330722554
14559107304.534912,CF,2023-09-30,0.2413057677047925
13567489905.395508,CF,2023-12-31,-0.06810976651230072
14293427813.873291,CF,2024-03-31,0.05350568996473637
12818297905.273438,CF,2024-06-30,-0.1032033692553499
14930916531.066895,CF,2024-09-30,0.16481272641700162
14231355387.573242,CF,2024-12-31,-0.04685319498224161
