MarketCap,Ticker,Date,Return
24073261435.2417,CSGP,2020-03-31,-0.01853587039491522
29134627870.4834,CSGP,2020-06-30,0.21024847210075936
34785515109.25293,CSGP,2020-09-30,0.19395776269703124
37891783455.50537,CSGP,2020-12-31,0.08929775328887324
33694203666.07666,CSGP,2021-03-31,-0.11077810033295854
33952887074.890137,CSGP,2021-06-30,0.007677386038771994
35281156599.12109,CSGP,2021-09-30,0.039120959619757256
32399138299.560547,CSGP,2021-12-31,-0.08168718311327527
27307435850.219727,CSGP,2022-03-31,-0.15715548982393412
24765683537.44507,CSGP,2022-06-30,-0.09307912785059991
28553714625.549316,CSGP,2022-09-30,0.15295483697741852
31681708299.560547,CSGP,2022-12-31,0.10954769685946086
28225745374.450684,CSGP,2023-03-31,-0.109083856603711
36486440000.0,CSGP,2023-06-30,0.29266524288236195
31521824149.780273,CSGP,2023-09-30,-0.1360674225882198
35826404149.78027,CSGP,2023-12-31,0.13655872133370828
39602135374.45068,CSGP,2024-03-31,0.10538962294081
30394434149.780273,CSGP,2024-06-30,-0.23250517017854444
30927383400.878906,CSGP,2024-09-30,0.017534435695440775
30115661224.67041,CSGP,2024-12-31,-0.026246066978476645
