MarketCap,Ticker,Date,Return
48091074996.30029,BSX,2020-03-31,-0.27841662566837344
51746172761.31445,BSX,2020-06-30,0.07600366108046774
56315043562.02832,BSX,2020-09-30,0.08829388835747021
52984190199.64307,BSX,2020-12-31,-0.059146777693894204
56963532367.28613,BSX,2021-03-31,0.07510433117216686
63020969010.385254,BSX,2021-06-30,0.10633885209299065
63949483494.68555,BSX,2021-09-30,0.014733421254555568
62608298405.01416,BSX,2021-12-31,-0.020972571104234894
65275932757.97168,BSX,2022-03-31,0.04260831903944351
54929645370.98584,BSX,2022-06-30,-0.15850079730530275
57081435845.01416,BSX,2022-09-30,0.03917357302228108
68194115514.98584,BSX,2022-12-31,0.19468115168203726
73735713901.3711,BSX,2023-03-31,0.0812621198256831
79719465790.32861,BSX,2023-06-30,0.08115133864386781
77818223720.35693,BSX,2023-09-30,-0.0238491571804077
85202115248.95752,BSX,2023-12-31,0.09488640546634564
100942614647.39941,BSX,2024-03-31,0.1847430589305057
113499652680.60059,BSX,2024-06-30,0.12439778855604144
123506959838.57227,BSX,2024-09-30,0.0881703769273483
123786979895.39941,BSX,2024-12-31,0.0022672411108908275
