MarketCap,Ticker,Date,Return
43414134571.828125,GS,2020-03-31,-0.323554257748908
55845346732.546875,GS,2020-06-30,0.2863402042519463
57135866751.63281,GS,2020-09-30,0.023108819169240125
75381536769.90234,GS,2020-12-31,0.3193382905624358
93840126832.59375,GS,2021-03-31,0.24486884791212415
109282664135.20312,GS,2021-06-30,0.16456219555370066
109379668921.03125,GS,2021-09-30,0.0008876502654446838
111271607116.52344,GS,2021-12-31,0.017296982283408813
96581561017.42969,GS,2022-03-31,-0.13201971715668992
87435109471.82812,GS,2022-06-30,-0.0947018400743278
86917744227.5625,GS,2022-09-30,-0.005917133830916299
102513385469.25,GS,2022-12-31,0.17942988949248373
98355342287.34375,GS,2023-03-31,-0.040560978089573485
97719695580.44531,GS,2023-06-30,-0.006462757305458866
98849170028.27344,GS,2023-09-30,0.011558309111783016
118818705906.96094,GS,2023-12-31,0.2020202685867336
129561885349.80469,GS,2024-03-31,0.09041656665791353
141152721465.4922,GS,2024-06-30,0.08946177407339628
155419983423.46875,GS,2024-09-30,0.10107677563598738
164614420054.21875,GS,2024-12-31,0.059158651469535695
