MarketCap,Ticker,Date,Return
70473063873.78223,RTX,2020-03-31,-0.3671279302079484
73798725146.66895,RTX,2020-06-30,0.047190530538632425
69425288747.19727,RTX,2020-09-30,-0.059261679531453004
86907803051.17383,RTX,2020-12-31,0.251817667876568
94485910442.07422,RTX,2021-03-31,0.08719708846440621
104945322000.14648,RTX,2021-06-30,0.11069810841781047
106379627285.63672,RTX,2021-09-30,0.01366716741779328
107128153420.72852,RTX,2021-12-31,0.0070363673401669935
124008747548.18555,RTX,2022-03-31,0.1575738364607222
121022381024.05664,RTX,2022-06-30,-0.024081902149431067
103678968224.58398,RTX,2022-09-30,-0.14330748290289508
128568693495.2168,RTX,2022-12-31,0.2400653256571572
125445997747.99219,RTX,2023-03-31,-0.024288150266851605
126255778100.86523,RTX,2023-06-30,0.00645521074733546
93405847884.2168,RTX,2023-09-30,-0.26018555911480545
110005558115.15039,RTX,2023-12-31,0.1777159632607812
128351247115.01953,RTX,2024-03-31,0.16677056427153847
132909872928.04688,RTX,2024-06-30,0.03551680186591577
161266391951.46094,RTX,2024-09-30,0.2133514869791906
162198101911.91016,RTX,2024-12-31,0.005777458955798176
