MarketCap,Ticker,Date,Return
6975360369.873047,PNW,2020-03-31,-0.15049956712106194
6814577560.043335,PNW,2020-06-30,-0.023050107995013613
6997988987.731934,PNW,2020-09-30,0.02691457042972334
7580453393.5546875,PNW,2020-12-31,0.08323311266191813
7797595653.533936,PNW,2021-03-31,0.028645022758648553
7935842230.224609,PNW,2021-06-30,0.017729385163491873
7074213321.304321,PNW,2021-09-30,-0.10857434963092771
6991071410.751343,PNW,2021-12-31,-0.011752813602975865
7828780918.121338,PNW,2022-03-31,0.11982562588070667
7414164367.675781,PNW,2022-06-30,-0.05296055091870566
6617465435.028076,PNW,2022-09-30,-0.10745633535198484
7900271944.42749,PNW,2022-12-31,0.19385163730650778
8330099443.817139,PNW,2023-03-31,0.05440667136690536
8657522167.96875,PNW,2023-06-30,0.0393059802418847
7912340945.43457,PNW,2023-09-30,-0.08607326762514267
7807152484.130859,PNW,2023-12-31,-0.013294227590685992
8223991472.625732,PNW,2024-03-31,0.0533919363483879
8505489882.659912,PNW,2024-06-30,0.03422892776228803
9967648530.578613,PNW,2024-09-30,0.17190763472655402
9848383760.83374,PNW,2024-12-31,-0.011965186109742398
