MarketCap,Ticker,Date,Return
13003889471.969604,CPAY,2020-03-31,-0.3516613634967892
17534407744.903564,CPAY,2020-06-30,0.34839716860864356
16598189525.482178,CPAY,2020-09-30,-0.05339320455197594
19019251193.93921,CPAY,2020-12-31,0.14586299696964677
18726466270.385742,CPAY,2021-03-31,-0.0153941351616812
17850198489.80713,CPAY,2021-06-30,-0.04679301305043082
18213392204.13208,CPAY,2021-09-30,0.020346760543438425
15604109984.710693,CPAY,2021-12-31,-0.14326173785624718
17362221489.80713,CPAY,2022-03-31,0.11266977141401058
14646978252.548218,CPAY,2022-06-30,-0.15638800823114452
12280986742.355347,CPAY,2022-09-30,-0.16153444549432894
12804515969.421387,CPAY,2022-12-31,0.04262924779980937
14698564775.482178,CPAY,2023-03-31,0.14792037516950973
17503038007.644653,CPAY,2023-06-30,0.19079912052641057
17800006484.710693,CPAY,2023-09-30,0.0169666818375378
19701024688.842773,CPAY,2023-12-31,0.10679873660523431
21508632535.67505,CPAY,2024-03-31,0.09175197104625599
18571707765.289307,CPAY,2024-06-30,-0.1365463269463758
21802813040.771484,CPAY,2024-09-30,0.17397997622604988
23135687020.385742,CPAY,2024-12-31,0.061133119708992156
