MarketCap,Ticker,Date,Return
89054275775.38477,PM,2020-03-31,-0.12718256212776213
86877131872.94629,PM,2020-06-30,-0.0244473820429435
94462432047.71191,PM,2020-09-30,0.08731066520311437
105796182965.97949,PM,2020-12-31,0.11998157016053779
114922445934.13086,PM,2021-03-31,0.08626268653837976
129910222803.2832,PM,2021-06-30,0.13041644517157902
125781475021.27441,PM,2021-09-30,-0.03178154646275033
127776827473.10254,PM,2021-12-31,0.015863643286824436
128060398411.23242,PM,2022-03-31,0.002219267325208607
136292769388.4707,PM,2022-06-30,0.06428506454276506
116217216246.86621,PM,2022-09-30,-0.14729727212735566
143503810491.9961,PM,2022-12-31,0.23478960455538922
139743473612.53906,PM,2023-03-31,-0.026203742371473604
142148826580.3506,PM,2023-06-30,0.017212631872031148
136706126966.80469,PM,2023-09-30,-0.03828874106441793
140842929325.97266,PM,2023-12-31,0.03026054830865399
139063543931.22852,PM,2024-03-31,-0.012633828359433386
155803090502.0078,PM,2024-06-30,0.12037336384191066
188756358545.28223,PM,2024-09-30,0.21150586895995982
205408585907.7129,PM,2024-12-31,0.08822074917511102
