MarketCap,Ticker,Date,Return
55374651005.737305,EQIX,2020-03-31,0.07445058731011578
62517280703.9917,EQIX,2020-06-30,0.12898735375351356
67899112646.520996,EQIX,2020-09-30,0.0860855091892323
64020132710.20508,EQIX,2020-12-31,-0.0571285807004529
61182552790.40527,EQIX,2021-03-31,-0.04432324332479054
72548184317.74902,EQIX,2021-06-30,0.18576589254585874
71670939091.68701,EQIX,2021-09-30,-0.012091897740952762
77001264332.72705,EQIX,2021-12-31,0.07437219755445201
67805168568.98193,EQIX,2022-03-31,-0.11942785411948875
60359794187.04834,EQIX,2022-06-30,-0.10980541069459926
52486418314.44092,EQIX,2022-09-30,-0.13044073424453206
60733762521.28906,EQIX,2022-12-31,0.15713292070034424
67178884534.00879,EQIX,2023-03-31,0.10612090779754535
73383586974.16992,EQIX,2023-06-30,0.09236090303077371
68296531665.112305,EQIX,2023-09-30,-0.0693214316553945
76163311664.67285,EQIX,2023-12-31,0.11518564424522748
78429677200.26855,EQIX,2024-03-31,0.029756656926551717
72285586122.07031,EQIX,2024-06-30,-0.07833885459593859
85241782988.80615,EQIX,2024-09-30,0.17923624282241302
87411165633.92334,EQIX,2024-12-31,0.02544975678655237
