MarketCap,Ticker,Date,Return
1246082315.2616425,SMCI,2020-03-31,-0.11407157996878925
1662419004.469864,SMCI,2020-06-30,0.33411652192560193
1545891640.3082123,SMCI,2020-09-30,-0.07009506258550713
1853898699.893158,SMCI,2020-12-31,0.1992423346849439
2287216799.557541,SMCI,2021-03-31,0.2337334287409314
2060017575.9602814,SMCI,2021-06-30,-0.09933436289957776
2141411213.717804,SMCI,2021-09-30,0.039511137529776086
2573558128.671234,SMCI,2021-12-31,0.20180473147105626
2229245878.75206,SMCI,2022-03-31,-0.13378840993847985
2362754653.369873,SMCI,2022-06-30,0.05988965860174744
3224706393.0739746,SMCI,2022-09-30,0.36480797465566095
4807488606.657532,SMCI,2022-12-31,0.49082986810304874
6239194833.397278,SMCI,2023-03-31,0.29780751321117704
14595206978.849365,SMCI,2023-06-30,1.3392773216062865
16057363728.854736,SMCI,2023-09-30,0.10018061080766127
16645270811.057495,SMCI,2023-12-31,0.036612926762461084
59143819921.99463,SMCI,2024-03-31,2.5531906085123732
47978266189.91797,SMCI,2024-06-30,-0.18878648262494746
24382925909.479492,SMCI,2024-09-30,-0.4917922666700436
19364634106.739746,SMCI,2024-12-31,-0.20581171518832186
