MarketCap,Ticker,Date,Return
12692352711.51123,TYL,2020-03-31,-0.011532536436832053
14845978576.97754,TYL,2020-06-30,0.16967901179685096
14917879911.51123,TYL,2020-09-30,0.0048431522489997825
18682444401.800537,TYL,2020-12-31,0.252352513401346
18169289605.755615,TYL,2021-03-31,-0.027467219225095985
19360802473.02246,TYL,2021-06-30,0.06557839591534731
19629577628.778076,TYL,2021-09-30,0.013882438815753018
23023507392.443848,TYL,2021-12-31,0.172898766741169
19040669780.932617,TYL,2022-03-31,-0.17299004637401028
14229678998.199463,TYL,2022-06-30,-0.2526691990399883
14872513500.0,TYL,2022-09-30,0.04517561512679791
13798696782.733154,TYL,2022-12-31,-0.0722014283104766
15178096130.932617,TYL,2023-03-31,0.09996591489172801
17824332994.244385,TYL,2023-06-30,0.1743457704104796
16526252030.932617,TYL,2023-09-30,-0.07282634159331114
17894950423.02246,TYL,2023-12-31,0.0828196489759454
18189833403.95508,TYL,2024-03-31,0.016478558138570687
21518280055.755615,TYL,2024-06-30,0.1829838997358173
24982397538.134766,TYL,2024-09-30,0.16098486837253434
26312578757.556152,TYL,2024-12-31,0.05324473831588472
