MarketCap,Ticker,Date,Return
105715241768.58203,CVX,2020-03-31,-0.3916944551611772
132092954045.29492,CVX,2020-06-30,0.24951664334699752
108122888296.8418,CVX,2020-09-30,-0.1814636209909708
128685162778.15625,CVX,2020-12-31,0.19017503883971876
161936459073.88086,CVX,2021-03-31,0.25839261945875913
163840455749.0039,CVX,2021-06-30,0.011757677585468196
160833614707.95117,CVX,2021-09-30,-0.018352250226031375
188190890990.33398,CVX,2021-12-31,0.1700967570247014
263867444028.53516,CVX,2022-03-31,0.40212654629542155
236547384458.6836,CVX,2022-06-30,-0.10353706070271074
236866691881.91406,CVX,2022-09-30,0.001349866640720565
298211695600.27344,CVX,2022-12-31,0.2589853526089767
273476782880.98438,CVX,2023-03-31,-0.08294414030107
266321135356.47266,CVX,2023-06-30,-0.026165466220311018
288138834563.53516,CVX,2023-09-30,0.08192252251350363
257557306890.54297,CVX,2023-12-31,-0.10613469621099925
275344637448.9453,CVX,2024-03-31,0.06906164213761423
275797604015.9375,CVX,2024-06-30,0.0016450894819992623
262570626592.17578,CVX,2024-09-30,-0.04795900048137247
263961301965.83984,CVX,2024-12-31,0.005296385935141368
