MarketCap,Ticker,Date,Return
9624700414.755981,AMCR,2020-03-31,-0.24201851109470518
12242783054.469604,AMCR,2020-06-30,0.27201705267623133
13386994498.660156,AMCR,2020-09-30,0.09346007677337886
14401716446.02246,AMCR,2020-12-31,0.07579908600573959
14440806028.434692,AMCR,2021-03-31,0.0027142308042751306
14310231743.660522,AMCR,2021-06-30,-0.009042035778131896
14608511212.430298,AMCR,2021-09-30,0.020843790241336535
15291316994.397217,AMCR,2021-12-31,0.04674027161548966
14572729750.818848,AMCR,2022-03-31,-0.04699315590943942
16135936748.567017,AMCR,2022-06-30,0.10726933282080053
14071586665.859497,AMCR,2022-09-30,-0.12793493894247254
15780956089.27185,AMCR,2022-12-31,0.12147666528321421
15244191435.20642,AMCR,2023-03-31,-0.03401344323049804
13530861915.518799,AMCR,2023-06-30,-0.11239228574174764
12582360276.286133,AMCR,2023-09-30,-0.07009912932041762
13420738709.211792,AMCR,2023-12-31,0.06663125316048557
13423331448.889404,AMCR,2024-03-31,0.00019318904374698853
13977944793.058716,AMCR,2024-06-30,0.0413171161183834
16375702452.289307,AMCR,2024-09-30,0.1715386413903488
15985461360.408813,AMCR,2024-12-31,-0.023830494784419898
