MarketCap,Ticker,Date,Return
52594929486.1543,CME,2020-03-31,-0.13515209447952026
49660777086.024414,CME,2020-06-30,-0.05578774282608945
51379669099.23584,CME,2020-09-30,0.0346126684694017
56956116974.65088,CME,2020-12-31,0.10853413369877019
64165139179.75098,CME,2021-03-31,0.12657151835523783
67097438537.49658,CME,2021-06-30,0.04569925967948296
61293297391.7832,CME,2021-09-30,-0.08650317019881182
73740930902.29834,CME,2021-12-31,0.20308311088161224
77121248620.24023,CME,2022-03-31,0.045840453552459026
66704043687.8208,CME,2022-06-30,-0.13507567782928076
58009574319.43359,CME,2022-09-30,-0.13034396249015845
56862898495.30176,CME,2022-12-31,-0.01976700980113366
65155988985.69873,CME,2023-03-31,0.14584361173713623
63418665524.20215,CME,2023-06-30,-0.02666406401839605
68900855676.91309,CME,2023-09-30,0.08644442621736959
74671971978.23486,CME,2023-12-31,0.0837597188688548
76736580115.56104,CME,2024-03-31,0.02764903728440382
70477090919.7456,CME,2024-06-30,-0.08157112535363165
79513212915.74316,CME,2024-09-30,0.1282136064084607
81895186178.56885,CME,2024-12-31,0.02995694898343193
