MarketCap,Ticker,Date,Return
22302642909.072876,LULU,2020-03-31,-0.1818103140246563
36711409759.0332,LULU,2020-06-30,0.6460564745041377
38754002995.4834,LULU,2020-09-30,0.055639193641905615
40949557686.37085,LULU,2020-12-31,0.056653623398422503
36087804304.59595,LULU,2021-03-31,-0.11872541869708719
42942735313.62915,LULU,2021-06-30,0.1899514570400227
47617408136.291504,LULU,2021-09-30,0.10885829206083919
46058399886.291504,LULU,2021-12-31,-0.03274030047031906
42973328322.66235,LULU,2022-03-31,-0.06698173560622045
32075563486.450195,LULU,2022-06-30,-0.25359368849410546
32893308872.7417,LULU,2022-09-30,0.025494342028845374
37696231754.5166,LULU,2022-12-31,0.14601519416476294
42850959877.2583,LULU,2023-03-31,0.136743856953927
44534688500.0,LULU,2023-06-30,0.03929266993235503
45371256486.450195,LULU,2023-09-30,0.018784637652741187
60158893695.40405,LULU,2023-12-31,0.32592523007093877
45964268931.85425,LULU,2024-03-31,-0.23595222404554006
35145342136.291504,LULU,2024-06-30,-0.2353768926816323
31927313068.145752,LULU,2024-09-30,-0.09156345827183676
35751295568.14575,LULU,2024-12-31,0.11977151011230047
