MarketCap,Ticker,Date,Return
25695881836.49463,EA,2020-03-31,-0.06827282720769867
33873827941.91992,EA,2020-06-30,0.3182590174356479
33453131033.327393,EA,2020-09-30,-0.01241952664203927
36885753277.34033,EA,2020-12-31,0.10260989443987234
34814878772.7583,EA,2021-03-31,-0.05614293651566038
37034690528.16846,EA,2021-06-30,0.06376043328770975
36671363835.5918,EA,2021-09-30,-0.009810442247392803
34049010100.6084,EA,2021-12-31,-0.07150957752049147
32701651438.0625,EA,2022-03-31,-0.0395711551837985
31488012542.02954,EA,2022-06-30,-0.03711246504879462
29994473984.78784,EA,2022-09-30,-0.04743197288962442
31718585943.428467,EA,2022-12-31,0.05748098664824175
31323041405.36084,EA,2023-03-31,-0.012470434172982992
33779117361.038086,EA,2023-06-30,0.07841115822350808
31406536470.18921,EA,2023-09-30,-0.0702380960843425
35736624108.70215,EA,2023-12-31,0.13787217965352583
34701446984.348145,EA,2024-03-31,-0.02896684144549433
36495961568.648926,EA,2024-06-30,0.05171296128113001
37620438612.79492,EA,2024-09-30,0.03081099923976116
39115393866.80127,EA,2024-12-31,0.039737847540616045
