MarketCap,Ticker,Date,Return
13323244558.33435,EBAY,2020-03-31,-0.163725265871275
23331384246.82617,EBAY,2020-06-30,0.751178862226261
23244221244.81201,EBAY,2020-09-30,-0.003735869294854033
22488935249.328613,EBAY,2020-12-31,-0.03249349537369317
27494266345.977783,EBAY,2021-03-31,0.22256861168198694
31617062454.223633,EBAY,2021-06-30,0.14995112276741973
31446884284.973145,EBAY,2021-09-30,-0.005382478827591242
30092817226.409912,EBAY,2021-12-31,-0.04305886224824729
26018874206.54297,EBAY,2022-03-31,-0.13537924977963145
19020508499.145508,EBAY,2022-06-30,-0.2689726562280539
16885709300.994873,EBAY,2022-09-30,-0.11223670483081671
19119473644.25659,EBAY,2022-12-31,0.13228726750199993
20572705017.089844,EBAY,2023-03-31,0.07600791736595713
20840518100.738525,EBAY,2023-06-30,0.0130178838138304
20676227298.736572,EBAY,2023-09-30,-0.007883239812360054
20582433242.79785,EBAY,2023-12-31,-0.0045363235073572206
25037776065.826416,EBAY,2024-03-31,0.2164633680805239
25613320117.95044,EBAY,2024-06-30,0.022987027706089735
31187690292.3584,EBAY,2024-09-30,0.2176355954143292
29999770511.627197,EBAY,2024-12-31,-0.03808937980323168
