MarketCap,Ticker,Date,Return
11203141894.862366,MLM,2020-03-31,-0.3216932895333732
12263896619.000244,MLM,2020-06-30,0.09468368196106924
14011657358.9859,MLM,2020-09-30,0.1425126771924905
16941184534.80835,MLM,2020-12-31,0.20907784859181522
20068484756.726074,MLM,2021-03-31,0.18459749467294873
21056409005.71289,MLM,2021-06-30,0.04922764528376811
20482760950.24109,MLM,2021-09-30,-0.02724339441336665
26446502057.217407,MLM,2021-12-31,0.29115904449913144
23143369791.68701,MLM,2022-03-31,-0.12489864475778378
18024712130.099487,MLM,2022-06-30,-0.22117166634161123
19438249114.709473,MLM,2022-09-30,0.07842216698981375
20434335375.585938,MLM,2022-12-31,0.05124362050297515
21506683103.585815,MLM,2023-03-31,0.05247773946595169
28011897973.27881,MLM,2023-06-30,0.30247411180798855
24946245561.4563,MLM,2023-09-30,-0.10944108159850163
30368997851.57776,MLM,2023-12-31,0.2173774918058209
37418885261.49902,MLM,2024-03-31,0.2321409301807107
33064810032.23877,MLM,2024-06-30,-0.11636036720046927
32896817325.0,MLM,2024-09-30,-0.0050807098868850264
36967281292.85889,MLM,2024-12-31,0.12373427884057131
