MarketCap,Ticker,Date,Return
23458631728.78076,PCG,2020-03-31,-0.17295310792468654
23145503054.844727,PCG,2020-06-30,-0.013348121815300318
24502402289.01758,PCG,2020-09-30,0.05862474585052624
32513304550.34375,PCG,2020-12-31,0.3269435448342468
30556239114.635986,PCG,2021-03-31,-0.06019275686596037
26537746152.006836,PCG,2021-06-30,-0.13151137309644734
25050378715.473145,PCG,2021-09-30,-0.05604724033511088
31678293090.424316,PCG,2021-12-31,0.26458340012469495
31156405316.1709,PCG,2022-03-31,-0.016474617895721577
26041954512.360596,PCG,2022-06-30,-0.16415407207312793
32617681606.36743,PCG,2022-09-30,0.2525051294013174
42429077484.02832,PCG,2022-12-31,0.3007999157041734
42194229731.50879,PCG,2023-03-31,-0.00553506619624089
45090683683.15967,PCG,2023-06-30,0.06864573592364764
42089855169.62012,PCG,2023-09-30,-0.06655096504248148
47073994901.575195,PCG,2023-12-31,0.11841665199058604
43785083817.867676,PCG,2024-03-31,-0.06986683604364041
45639922141.930176,PCG,2024-06-30,0.04236233352385588
51704286711.424805,PCG,2024-09-30,0.1328741217094056
52802708757.995605,PCG,2024-12-31,0.021244312927115372
