MarketCap,Ticker,Date,Return
135067698370.33398,CSCO,2020-03-31,-0.1743329829399084
161772667563.2295,CSCO,2020-06-30,0.19771543836983696
137702059514.02637,CSCO,2020-09-30,-0.14879279925204314
157882761179.64258,CSCO,2020-12-31,0.14655337572173788
183917975477.63867,CSCO,2021-03-31,0.16490219770334935
189857608274.87988,CSCO,2021-06-30,0.032295009673828146
196339543801.62793,CSCO,2021-09-30,0.034141036462248975
230132066786.05566,CSCO,2021-12-31,0.17211266935900627
203689133284.667,CSCO,2022-03-31,-0.11490329822645529
156828931571.58984,CSCO,2022-06-30,-0.23005744566445474
148443257252.27246,CSCO,2022-09-30,-0.053470199887764025
178438110173.23633,CSCO,2022-12-31,0.2020627509539823
197382014931.08984,CSCO,2023-03-31,0.10616512772670506
196810593745.7578,CSCO,2023-06-30,-0.0028950012772517297
206045036840.09473,CSCO,2023-09-30,0.046920457474286525
195025563979.10352,CSCO,2023-12-31,-0.05348089441990822
194169983158.02148,CSCO,2024-03-31,-0.004387018827817335
186343079081.34863,CSCO,2024-06-30,-0.040309547075065066
210527074245.48047,CSCO,2024-09-30,0.1297820948508328
221582857744.8584,CSCO,2024-12-31,0.05251478242882235
