MarketCap,Ticker,Date,Return
1126846277265.625,MSFT,2020-03-31,0.00279533104602403
1458139179892.5781,MSFT,2020-06-30,0.29400008617933193
1510646998867.1875,MSFT,2020-09-30,0.03601015575102906
1601663130791.0156,MSFT,2020-12-31,0.06024976847144292
1701707736455.0781,MSFT,2021-03-31,0.062462951004343514
1959779051113.2812,MSFT,2021-06-30,0.15165431121316164
2043405568496.0938,MSFT,2021-09-30,0.04267140080679366
2442166127226.5625,MSFT,2021-12-31,0.1951450876313059
2243402660644.5312,MSFT,2022-03-31,-0.08138818418866378
1873163425175.7812,MSFT,2022-06-30,-0.1650346778863051
1702238102421.875,MSFT,2022-09-30,-0.0912495516710542
1757755337011.7188,MSFT,2022-12-31,0.032614259139691404
2118380824296.875,MSFT,2023-03-31,0.20516250452593687
2507701889843.75,MSFT,2023-06-30,0.18378237806986242
2330073648847.6562,MSFT,2023-09-30,-0.07083307697597241
2780615396816.4062,MSFT,2023-12-31,0.19335944517958326
3116753064921.875,MSFT,2024-03-31,0.12088607021680198
3317041035859.375,MSFT,2024-06-30,0.06426173866376561
3199228773242.1875,MSFT,2024-09-30,-0.03551727619392109
3215808637324.2188,MSFT,2024-12-31,0.005182456540995917
