MarketCap,Ticker,Date,Return
9954064574.704468,CTRA,2020-03-31,-0.0061957280273249316
10000910748.92981,CTRA,2020-06-30,0.00470623571645179
10157175890.42212,CTRA,2020-09-30,0.015625091095731625
9582831509.982056,CTRA,2020-12-31,-0.05654567634116203
11114118200.872925,CTRA,2021-03-31,0.15979480483360153
10398633967.265625,CTRA,2021-06-30,-0.06437615838484645
13047198330.737549,CTRA,2021-09-30,0.25470310540879426
11834490352.187988,CTRA,2021-12-31,-0.09294776915382474
17175792985.613525,CTRA,2022-03-31,0.4513335576329254
16764359291.580322,CTRA,2022-06-30,-0.023954276485389725
17363675044.650146,CTRA,2022-09-30,0.03574939803221833
16737902154.944824,CTRA,2022-12-31,-0.03603919608586126
17109284147.312256,CTRA,2023-03-31,0.022188084798770102
17778538289.45215,CTRA,2023-06-30,0.0391164315454442
19146773093.668945,CTRA,2023-09-30,0.07695991548577186
18197551838.625732,CTRA,2023-12-31,-0.049576043461709074
20039137707.781494,CTRA,2024-03-31,0.10119964957301852
19313461062.845947,CTRA,2024-06-30,-0.03621296761954762
17497219587.921387,CTRA,2024-09-30,-0.0940401862211292
17628721293.49585,CTRA,2024-12-31,0.007515577255785333
