MarketCap,Ticker,Date,Return
12957682185.57959,CRWD,2020-03-31,0.11650293759233166
23339187340.73877,CRWD,2020-06-30,0.8011853513981537
31956699045.910156,CRWD,2020-09-30,0.3692292957488472
49294114949.91016,CRWD,2020-12-31,0.542528371878849
42473176931.56738,CRWD,2021-03-31,-0.13837225853986457
58484106691.36328,CRWD,2021-06-30,0.3769656737849547
57197182009.68164,CRWD,2021-09-30,-0.02200469075253375
47648804112.0,CRWD,2021-12-31,-0.1669379078162524
52845374969.47754,CRWD,2022-03-31,0.10905983800270902
39226775603.36328,CRWD,2022-06-30,-0.25770655187857205
38354086883.36328,CRWD,2022-09-30,-0.02224727132365112
24502772300.73877,CRWD,2022-12-31,-0.3611431194998087
31942733043.567383,CRWD,2023-03-31,0.3036375089117689
34179143478.726562,CRWD,2023-06-30,0.070013121047247
38952171257.27344,CRWD,2023-09-30,0.13964737827668672
59417304101.91016,CRWD,2023-12-31,0.525391324387734
74606739613.04492,CRWD,2024-03-31,0.2556399308370245
89174824732.63672,CRWD,2024-06-30,0.19526500146167192
65270135030.31836,CRWD,2024-09-30,-0.26806545203749177
71548842031.1836,CRWD,2024-12-31,0.09619571030378204
