MarketCap,Ticker,Date,Return
11833421693.725586,CPB,2020-03-31,-0.05917699210100891
12818970429.32129,CPB,2020-06-30,0.0832851867451212
12581897369.20166,CPB,2020-09-30,-0.01849392362879343
12667962188.964844,CPB,2020-12-31,0.0068403689235183585
13273518743.041992,CPB,2021-03-31,0.0478022072567168
12127375167.72461,CPB,2021-06-30,-0.08634813401820773
11212941424.743652,CPB,2021-09-30,-0.07540244532177087
11757666668.945312,CPB,2021-12-31,0.048580049031524686
12159939406.188965,CPB,2022-03-31,0.034213653828624624
13218357195.983887,CPB,2022-06-30,0.08704137039171633
13062687352.478027,CPB,2022-09-30,-0.011776792017177184
15854390463.317871,CPB,2022-12-31,0.2137158331597251
15461696378.234863,CPB,2023-03-31,-0.02476879107976937
12941844430.114746,CPB,2023-06-30,-0.16297383459600623
11724224832.03125,CPB,2023-09-30,-0.09408393097742562
12453404694.763184,CPB,2023-12-31,0.06219429200468518
12911632564.208984,CPB,2024-03-31,0.03679538894600376
13236841258.544922,CPB,2024-06-30,0.02518726371112945
14446816781.12793,CPB,2024-09-30,0.09140968747373313
13892714970.825195,CPB,2024-12-31,-0.03835459525080742
